nom_fr,year,month,date,P,NDVI,LST,ET_PET
Guelmim-Oued Noun,2022.0,7.0,2022-07,0.0,0.12640213708685868,46.91656211643069,0.041538868548693764
Laâyoune-Sakia El Hamra,2022.0,7.0,2022-07,0.011618354701962333,0.10815155150055576,43.0467704543099,0.5639007534673897
Souss-Massa,2022.0,7.0,2022-07,9.315325403288946E-5,0.1545550268930233,46.50901711800635,0.0062368833445537245
Dakhla-Oued Ed-Dahab,2022.0,7.0,2022-07,0.5191604609345646,0.10297950310559006,40.5139660181128,0.4785627428726491
Tanger-Tétouan-Al Hoceima,2022.0,7.0,2022-07,0.03925486300659824,0.33775114709184173,40.81785431389688,0.0950709936195883
Drâa-Tafilalet,2022.0,7.0,2022-07,0.21839769290022956,0.13642199995604498,47.218656483087145,0.008384393644547553
Marrakech-Safi,2022.0,7.0,2022-07,0.12041215319343117,0.1694111023422186,44.279578433152274,0.025320078879417982
l'Oriental,2022.0,7.0,2022-07,0.9594151696200852,0.14227580025091738,46.2613901241082,0.01948191456627698
Béni Mellal-Khénifra,2022.0,7.0,2022-07,1.034394194679094,0.22666849993268282,44.85892652786904,0.01606811562937762
Casablanca-Settat,2022.0,7.0,2022-07,0.1774818365781884,0.21941238049401257,44.9649826912454,0.07365970283037082
Rabat-Salé-Kénitra,2022.0,7.0,2022-07,0.3735168933516885,0.260487617322127,45.09175219146385,0.052443848857746715
Fès-Meknès,2022.0,8.0,2022-08,2.8105267903673616,0.21199965611255703,40.502488713733186,0.04096988723642021
Guelmim-Oued Noun,2022.0,8.0,2022-08,0.6171503582601365,0.12224045847412089,42.155249958067664,0.09852453824844812
Laâyoune-Sakia El Hamra,2022.0,8.0,2022-08,2.144181816983348,0.10831096239347904,39.021973182224876,0.6041883038846662
Souss-Massa,2022.0,8.0,2022-08,0.11498863563284756,0.1536529585245921,43.5071464531594,0.01817298282913931
Dakhla-Oued Ed-Dahab,2022.0,8.0,2022-08,7.965949937761997,0.11530900621118012,39.916513882669555,0.3526381299753209
Tanger-Tétouan-Al Hoceima,2022.0,8.0,2022-08,0.4693680149784782,0.3412839831112163,37.99882741915344,0.13240338781637945
Drâa-Tafilalet,2022.0,8.0,2022-08,1.1228702899813245,0.13215317608404206,43.66438333857332,0.011424983853227707
Marrakech-Safi,2022.0,8.0,2022-08,0.2692422627334883,0.16822500378551203,40.542050252883875,0.053161509414340044
l'Oriental,2022.0,8.0,2022-08,0.9577702882224057,0.13948888686408076,41.67897031428958,0.023982664930316998
Béni Mellal-Khénifra,2022.0,8.0,2022-08,1.70227456262197,0.22237158458073766,40.81637962637667,0.033701740046404915
Casablanca-Settat,2022.0,8.0,2022-08,0.03349242260188926,0.22101133088022334,41.970883728543114,0.11971649395332679
Rabat-Salé-Kénitra,2022.0,8.0,2022-08,0.007706568929831511,0.2696427784816737,41.402642149001366,0.11708150177735821
Fès-Meknès,2022.0,9.0,2022-09,17.951657816643273,0.21702089085360393,33.90589396266132,0.09755824266659442
Guelmim-Oued Noun,2022.0,9.0,2022-09,6.143390976733286,0.12439463018788872,38.46443360592103,0.14034382366396897
Laâyoune-Sakia El Hamra,2022.0,9.0,2022-09,12.082939116938826,0.11022407373101151,37.539121833642845,0.4338358094602792
Souss-Massa,2022.0,9.0,2022-09,10.128660111722287,0.15973144819369983,39.09933883877585,0.06085914993705312
Dakhla-Oued Ed-Dahab,2022.0,9.0,2022-09,33.97048257777999,0.11295776397515529,38.909577455189186,0.364349109138843
Tanger-Tétouan-Al Hoceima,2022.0,9.0,2022-09,13.92134345508909,0.3379338239950136,33.11017752528406,0.1904358756411015
Drâa-Tafilalet,2022.0,9.0,2022-09,14.058449781075392,0.13663546306674576,38.747621713997006,0.04306754417848736
Marrakech-Safi,2022.0,9.0,2022-09,8.260856802420673,0.1656719790706999,35.816477368584025,0.0944688001012294
l'Oriental,2022.0,9.0,2022-09,17.551209461026012,0.1436548615534829,35.198940232835405,0.07330443180492222
Béni Mellal-Khénifra,2022.0,9.0,2022-09,13.673510390856075,0.226098601948521,34.13537521193887,0.0818163409237654
Casablanca-Settat,2022.0,9.0,2022-09,7.131132293436146,0.2122462454769084,37.55394036049683,0.12911309496139464
Rabat-Salé-Kénitra,2022.0,9.0,2022-09,11.963962077188585,0.26413940207149916,36.121086050262484,0.1275061747782235
Fès-Meknès,2022.0,10.0,2022-10,30.763087507510043,0.22414809958711068,28.537986454379112,0.09394542657464938
Guelmim-Oued Noun,2022.0,10.0,2022-10,7.58574225676091,0.12486845963988732,37.04096048812507,0.050439973020708254
Laâyoune-Sakia El Hamra,2022.0,10.0,2022-10,3.467633790290574,0.11489615598369762,37.787698773194606,0.24324261713612064
Souss-Massa,2022.0,10.0,2022-10,15.26824275536442,0.16304574325192442,34.513555422207546,0.03590885379544356
Dakhla-Oued Ed-Dahab,2022.0,10.0,2022-10,1.6337927448898688,0.10494409937888198,40.3552137988286,0.24171378709167496
Tanger-Tétouan-Al Hoceima,2022.0,10.0,2022-10,21.216822444096078,0.3269956087132941,29.021264277687628,0.16753426406516395
Drâa-Tafilalet,2022.0,10.0,2022-10,26.699333545826697,0.1431776532383904,32.17710088166819,0.058197668993938086
Marrakech-Safi,2022.0,10.0,2022-10,15.91791699578603,0.17558861371882742,31.321173307364283,0.06435742520519264
l'Oriental,2022.0,10.0,2022-10,21.331212015598943,0.14791969022084714,28.114807526578115,0.0888859341118136
Béni Mellal-Khénifra,2022.0,10.0,2022-10,42.166940138154885,0.24229122920822962,28.18712166435002,0.07357253503165524
Casablanca-Settat,2022.0,10.0,2022-10,18.13866869349981,0.21803063748383741,33.99697272745877,0.09903930077506405
Rabat-Salé-Kénitra,2022.0,10.0,2022-10,25.76929268981565,0.25233386193648594,32.59959054709147,0.09148937054648888
Fès-Meknès,2022.0,11.0,2022-11,15.564925152712933,0.24243169194865868,23.740351276519366,0.1387857415293733
Guelmim-Oued Noun,2022.0,11.0,2022-11,4.073273584939967,0.12998793795936198,33.20845770559872,0.04322302624467984
Laâyoune-Sakia El Hamra,2022.0,11.0,2022-11,2.4070631145129853,0.11749829566506112,33.55471590883166,0.24594279780427736
Souss-Massa,2022.0,11.0,2022-11,9.784819221825572,0.17085220783619792,30.443521644309413,0.03037568865139515
Dakhla-Oued Ed-Dahab,2022.0,11.0,2022-11,0.4042795857428786,0.13348385093167703,34.960480197705884,0.09143114018426905
Tanger-Tétouan-Al Hoceima,2022.0,11.0,2022-11,36.25554627841022,0.3740496468964979,22.508535222874304,0.28916938506738094
Drâa-Tafilalet,2022.0,11.0,2022-11,12.823565926365458,0.14663210039339802,27.872524327368797,0.04256444144130644
Marrakech-Safi,2022.0,11.0,2022-11,13.534736729095728,0.18961982546247208,27.91957145704538,0.0798301918581763
l'Oriental,2022.0,11.0,2022-11,9.191829049588852,0.1540884943000051,24.14085808580858,0.12216802271344399
Béni Mellal-Khénifra,2022.0,11.0,2022-11,14.420113506331086,0.25611217565450467,25.284513388424735,0.07935127273596862
Casablanca-Settat,2022.0,11.0,2022-11,14.166184434239952,0.24016552411213613,28.69877607054446,0.15735543204759087
Rabat-Salé-Kénitra,2022.0,11.0,2022-11,15.152123614238414,0.2877719463404226,26.09511116780876,0.20251366684706817
Fès-Meknès,2022.0,12.0,2022-12,92.52899233523047,0.28110996678933636,15.866363644321032,0.26800685528890106
Guelmim-Oued Noun,2022.0,12.0,2022-12,23.967345161216,0.1371567555260066,26.61433891949115,0.11294266633590655
Laâyoune-Sakia El Hamra,2022.0,12.0,2022-12,21.435740938455147,0.11803493886624673,28.130210009294775,0.19804800761753125
Souss-Massa,2022.0,12.0,2022-12,44.682759730885245,0.19339499091885934,22.374378007050282,0.14187773486375257
Dakhla-Oued Ed-Dahab,2022.0,12.0,2022-12,4.072782282067608,0.17054347826086957,30.445474700949703,0.19646544720277317
Tanger-Tétouan-Al Hoceima,2022.0,12.0,2022-12,233.9645228308422,0.46739990405871173,15.862367594789205,0.4888418515313485
Drâa-Tafilalet,2022.0,12.0,2022-12,39.11950070803044,0.14800236082723459,20.152711444777307,0.15554577596417946
Marrakech-Safi,2022.0,12.0,2022-12,44.0941722647645,0.2250383568319427,19.176823593478073,0.17395260495756765
l'Oriental,2022.0,12.0,2022-12,33.3951475625323,0.16617500406899327,16.995042151021234,0.2220110168607343
Béni Mellal-Khénifra,2022.0,12.0,2022-12,79.02528487253949,0.3106119088344368,15.369633942800732,0.21542347964512598
Casablanca-Settat,2022.0,12.0,2022-12,69.35947316106467,0.3794913438594918,19.194605683654945,0.32003021616592847
Rabat-Salé-Kénitra,2022.0,12.0,2022-12,161.184128851906,0.41632475706553357,18.33028484472959,0.35022113301095154
Fès-Meknès,2023.0,1.0,2023-01,30.450028288149444,0.3317889251413699,13.69383873820696,0.29340553396697344
Guelmim-Oued Noun,2023.0,1.0,2023-01,9.216712753629153,0.13879068843978537,24.48581130638789,0.07805786664922806
Laâyoune-Sakia El Hamra,2023.0,1.0,2023-01,3.602082727606235,0.11982976565394589,25.401046888783032,0.21568546896183394
Souss-Massa,2023.0,1.0,2023-01,17.36555734398991,0.20521357469894996,21.11092595639526,0.08157706891803145
Dakhla-Oued Ed-Dahab,2023.0,1.0,2023-01,0.8926568920552068,0.13431490683229816,26.5454017730667,0.13772389845899066
Tanger-Tétouan-Al Hoceima,2023.0,1.0,2023-01,60.56273375384186,0.5245149901585509,14.209020027469109,0.4369306772221397
Drâa-Tafilalet,2023.0,1.0,2023-01,12.263081890194268,0.1466750720863278,18.501648363677056,0.13167307295794847
Marrakech-Safi,2023.0,1.0,2023-01,15.951729287342287,0.24788150935025935,19.07524094108101,0.17986954766955285
l'Oriental,2023.0,1.0,2023-01,18.80939029841407,0.16847989576856265,14.959073091463019,0.2494288656121343
Béni Mellal-Khénifra,2023.0,1.0,2023-01,24.865437464973567,0.3390058249085101,14.976151419799319,0.21777246320003174
Casablanca-Settat,2023.0,1.0,2023-01,23.486593848057673,0.5221796090148894,18.577607893283204,0.3786394947449117
Rabat-Salé-Kénitra,2023.0,1.0,2023-01,38.80669068193111,0.5266877263604336,16.796569903593863,0.3926450233368206
Fès-Meknès,2023.0,2.0,2023-02,73.81788984797299,0.3404636546315413,15.721458034414503,0.31905986503198547
Guelmim-Oued Noun,2023.0,2.0,2023-02,27.048277237644225,0.1391041243545023,23.573425856501675,0.1899951172068333
Laâyoune-Sakia El Hamra,2023.0,2.0,2023-02,13.483499261076616,0.11889490552056317,26.99959147449413,0.2831266399122966
Souss-Massa,2023.0,2.0,2023-02,59.73181940593885,0.20549065341556116,20.71535645576178,0.18536290314993573
Dakhla-Oued Ed-Dahab,2023.0,2.0,2023-02,4.889922019854739,0.15415683229813668,28.31720188077891,0.27694777816454497
Tanger-Tétouan-Al Hoceima,2023.0,2.0,2023-02,96.3728042471137,0.5351827178510478,16.170844982727786,0.4010073124755193
Drâa-Tafilalet,2023.0,2.0,2023-02,67.36485786612901,0.12862200171424798,18.733640296988344,0.26720136849802884
Marrakech-Safi,2023.0,2.0,2023-02,66.6333020520043,0.24523306334664075,20.767555581436955,0.21889927767302875
l'Oriental,2023.0,2.0,2023-02,28.94326568781383,0.16704707211091754,17.581934853052104,0.24072453216081127
Béni Mellal-Khénifra,2023.0,2.0,2023-02,114.86231596802888,0.33731294031430936,17.50781402844185,0.27373964617435337
Casablanca-Settat,2023.0,2.0,2023-02,55.84612627050826,0.5449655953274385,20.070426540090466,0.42198785787016796
Rabat-Salé-Kénitra,2023.0,2.0,2023-02,70.44348694201328,0.5627197455772307,18.347350090513736,0.4178845108702133
Fès-Meknès,2023.0,3.0,2023-03,17.932698101137028,0.3768558539403997,27.757676331506435,0.19190487435026618
Guelmim-Oued Noun,2023.0,3.0,2023-03,2.6295379082412844,0.1580492891556389,37.148186934122414,0.0757528928287875
Laâyoune-Sakia El Hamra,2023.0,3.0,2023-03,1.665770409547596,0.11897707021118933,35.96181546282132,0.2711131674096269
Souss-Massa,2023.0,3.0,2023-03,14.590402170093963,0.22301486354690409,35.27861419478268,0.04946706028618479
Dakhla-Oued Ed-Dahab,2023.0,3.0,2023-03,0.5418460170344919,0.13012080745341617,37.56732974652668,0.1242247400736023
Tanger-Tétouan-Al Hoceima,2023.0,3.0,2023-03,23.1523003022443,0.5393766771376989,24.924345586215505,0.3330662422164161
Drâa-Tafilalet,2023.0,3.0,2023-03,17.160017505157025,0.14542877266433693,33.806517748129544,0.04022905201853734
Marrakech-Safi,2023.0,3.0,2023-03,18.121227704983706,0.2585446980361039,32.42137215038495,0.09477733246018015
l'Oriental,2023.0,3.0,2023-03,12.863939674348952,0.1657074768220671,31.231016776244036,0.08071384115864169
Béni Mellal-Khénifra,2023.0,3.0,2023-03,21.834024653951968,0.3729903465907007,28.97404646615857,0.13822868260599133
Casablanca-Settat,2023.0,3.0,2023-03,15.386570045678585,0.49283373914426876,30.51346338768749,0.27365022078033935
Rabat-Salé-Kénitra,2023.0,3.0,2023-03,17.399735184913883,0.5618936322393429,27.926097918792877,0.3562558500419834
Fès-Meknès,2023.0,4.0,2023-04,20.87225940093309,0.29333159882416315,34.526942459821505,0.10702135745956931
Guelmim-Oued Noun,2023.0,4.0,2023-04,1.6637475904061314,0.1489956087942514,40.805657259394856,0.08145368265441523
Laâyoune-Sakia El Hamra,2023.0,4.0,2023-04,3.0968015614744595,0.11612481474620234,38.860230007282574,0.24289720973605877
Souss-Massa,2023.0,4.0,2023-04,7.747767262835953,0.1924197326465538,39.91876931663479,0.04101773958548425
Dakhla-Oued Ed-Dahab,2023.0,4.0,2023-04,0.08866964788365342,0.1082745341614907,41.33604013415763,0.24925073836650768
Tanger-Tétouan-Al Hoceima,2023.0,4.0,2023-04,19.500851077379863,0.46057863485483397,31.446406242976703,0.22965466123038872
Drâa-Tafilalet,2023.0,4.0,2023-04,14.31435045011196,0.15475504670227042,38.079845172813556,0.034929083472567846
Marrakech-Safi,2023.0,4.0,2023-04,22.047523188928675,0.20344954538086454,36.170526126587916,0.06645298103901522
l'Oriental,2023.0,4.0,2023-04,12.720963351672301,0.15350502884496314,37.587287729520106,0.04264099076178486
Béni Mellal-Khénifra,2023.0,4.0,2023-04,26.30546470926123,0.28575499706253144,34.69793116124667,0.08772158917980115
Casablanca-Settat,2023.0,4.0,2023-04,22.23219324456402,0.27926814828108,37.103545757718386,0.1305142344968613
Rabat-Salé-Kénitra,2023.0,4.0,2023-04,19.952226294575947,0.3671413536600318,35.45948206735682,0.17121572598923002
Fès-Meknès,2023.0,5.0,2023-05,45.13431659158037,0.2414737762543757,33.09986738330175,0.14467132947518002
Guelmim-Oued Noun,2023.0,5.0,2023-05,1.3837633031023513,0.13621416224191482,38.3491528623366,0.1425792084407893
Laâyoune-Sakia El Hamra,2023.0,5.0,2023-05,0.7396375584172018,0.11569550759540567,38.788254786575465,0.24527386763694303
Souss-Massa,2023.0,5.0,2023-05,4.0356527301982865,0.17527574548417044,39.28525120497089,0.06910714251480192
Dakhla-Oued Ed-Dahab,2023.0,5.0,2023-05,0.040445733313742675,0.09609192546583853,40.610984634981975,0.24202086918496665
Tanger-Tétouan-Al Hoceima,2023.0,5.0,2023-05,45.25975120148575,0.4033307243279614,31.080802913389096,0.24150036004596853
Drâa-Tafilalet,2023.0,5.0,2023-05,16.683660611161265,0.15467048702226327,38.796326268350406,0.06177187964485723
Marrakech-Safi,2023.0,5.0,2023-05,11.123654691443697,0.18361071737048734,37.093026331244005,0.10373560573646888
l'Oriental,2023.0,5.0,2023-05,23.650082669852196,0.14665365592235502,35.392516418433004,0.10239702964512624
Béni Mellal-Khénifra,2023.0,5.0,2023-05,34.617596180785306,0.25706778377170986,34.41380790831007,0.12136533609882269
Casablanca-Settat,2023.0,5.0,2023-05,13.419149825020659,0.2355341720133622,37.8748269738323,0.13978107998987804
Rabat-Salé-Kénitra,2023.0,5.0,2023-05,33.61610262387951,0.2902437831492719,35.70609688608645,0.15441044897912726
Fès-Meknès,2023.0,6.0,2023-06,13.791641880301471,0.23858415593304008,37.64512942706304,0.0920794768020727
Guelmim-Oued Noun,2023.0,6.0,2023-06,0.16433210063307324,0.12743687328664197,40.686935294320165,0.15819773897187128
Laâyoune-Sakia El Hamra,2023.0,6.0,2023-06,0.07609126733797561,0.11162111430159322,41.22179198550542,0.34712579838933627
Souss-Massa,2023.0,6.0,2023-06,0.43701735734897107,0.16078479466334958,43.47053505868391,0.05986256078454886
Dakhla-Oued Ed-Dahab,2023.0,6.0,2023-06,0.0,0.13690000000000002,42.995058381025274,0.3856599133093965
Tanger-Tétouan-Al Hoceima,2023.0,6.0,2023-06,14.109864676446445,0.39802691721849404,35.03337620177302,0.20510932578210275
Drâa-Tafilalet,2023.0,6.0,2023-06,3.0427738504456108,0.15092046328652095,43.51879988195556,0.03934638622436945
Marrakech-Safi,2023.0,6.0,2023-06,1.3678319192973216,0.1722227624426043,41.001345370676866,0.07400898119311815
l'Oriental,2023.0,6.0,2023-06,8.091121472992912,0.14305385624387984,39.55552803431261,0.05827814171057502
Béni Mellal-Khénifra,2023.0,6.0,2023-06,5.655861121824068,0.23967173558498475,39.519327798738345,0.0783600909320416
Casablanca-Settat,2023.0,6.0,2023-06,0.5795925640434012,0.21501616102493407,43.21134412914055,0.1082711608158906
Rabat-Salé-Kénitra,2023.0,6.0,2023-06,5.728452049813963,0.26396343949796564,41.79840032256893,0.1095416279870855
Fès-Meknès,2023.0,7.0,2023-07,0.21303196890520676,0.21440719863567007,42.535221523840434,0.02669200315672137
Guelmim-Oued Noun,2023.0,7.0,2023-07,0.07806712693174854,0.12449464157232752,42.59537881514354,0.12614813471171876
Laâyoune-Sakia El Hamra,2023.0,7.0,2023-07,0.028166120077873634,0.10732142923304928,39.4378548018316,0.5365364658431273
Souss-Massa,2023.0,7.0,2023-07,0.1176194733671875,0.1538693561150242,45.95323567746137,0.017371554597274918
Dakhla-Oued Ed-Dahab,2023.0,7.0,2023-07,0.03146266431317835,0.1436248447204969,40.28137156276658,0.33886694006377854
Tanger-Tétouan-Al Hoceima,2023.0,7.0,2023-07,0.0,0.3546789545674911,38.832394880759104,0.09809423047070474
Drâa-Tafilalet,2023.0,7.0,2023-07,0.0011514775776180527,0.14103354431770737,47.15238408695935,0.00625907965569389
Marrakech-Safi,2023.0,7.0,2023-07,0.19948834625499778,0.1648909823214979,41.47421404546572,0.04636966652520923
l'Oriental,2023.0,7.0,2023-07,0.12201351825386417,0.1369371860931822,44.496650121866814,0.009290405603655412
Béni Mellal-Khénifra,2023.0,7.0,2023-07,0.042942151709646076,0.22271266890444671,42.96079575969575,0.02362876995317082
Casablanca-Settat,2023.0,7.0,2023-07,0.003003178361758757,0.21356544668352825,42.00810591893941,0.09146069098773066
Rabat-Salé-Kénitra,2023.0,7.0,2023-07,0.0,0.2528374313701449,41.77752503553725,0.0873554535740783
Fès-Meknès,2023.0,8.0,2023-08,2.7816935983700573,0.21512534960955043,41.94260279483471,0.02322234811457995
Guelmim-Oued Noun,2023.0,8.0,2023-08,0.7038670778909015,0.12268754087013542,43.14770765644628,0.06571494275729027
Laâyoune-Sakia El Hamra,2023.0,8.0,2023-08,0.7675060282927217,0.10934703593923678,41.29508908145085,0.401149788389564
Souss-Massa,2023.0,8.0,2023-08,1.516217129181047,0.15331258329391284,44.2516210353179,0.017603214980783436
Dakhla-Oued Ed-Dahab,2023.0,8.0,2023-08,5.229811466862704,0.11719068322981367,41.525412815586336,0.21101254532145267
Tanger-Tétouan-Al Hoceima,2023.0,8.0,2023-08,0.9784458683934069,0.34735361438335194,38.82225646148086,0.08977747807633935
Drâa-Tafilalet,2023.0,8.0,2023-08,2.090238622384393,0.14141045680314707,44.31166759893444,0.010280483401605764
Marrakech-Safi,2023.0,8.0,2023-08,2.361372981612053,0.16573411791176268,41.674130268117516,0.0340334883955458
l'Oriental,2023.0,8.0,2023-08,0.7939366749451858,0.13941067376271232,42.55997964610615,0.017665061772931975
Béni Mellal-Khénifra,2023.0,8.0,2023-08,3.4642666358274754,0.2265750630331812,42.221091985275066,0.02086361548952225
Casablanca-Settat,2023.0,8.0,2023-08,0.47701923712781424,0.21586493492191072,42.80735223111078,0.06529059914755368
Rabat-Salé-Kénitra,2023.0,8.0,2023-08,0.5973498575499383,0.2621215809142386,42.370736190589064,0.05746612241207469
Fès-Meknès,2023.0,9.0,2023-09,15.629189391601518,0.22259081713939455,35.67200476449576,0.07093642324519565
Guelmim-Oued Noun,2023.0,9.0,2023-09,2.4238887552291706,0.12322500204919898,40.3622685004683,0.11703806067958995
Laâyoune-Sakia El Hamra,2023.0,9.0,2023-09,6.540056233227979,0.11268008521674695,39.10507064057681,0.24653095724448826
Souss-Massa,2023.0,9.0,2023-09,5.684514891304803,0.15742253612016283,40.56282259989797,0.04033572659096375
Dakhla-Oued Ed-Dahab,2023.0,9.0,2023-09,13.89902830008162,0.15547329192546586,39.84420041679469,0.20558563342703406
Tanger-Tétouan-Al Hoceima,2023.0,9.0,2023-09,15.244624535249011,0.3496373320409287,33.39711884130345,0.16766555817139614
Drâa-Tafilalet,2023.0,9.0,2023-09,16.456449809607317,0.1472264338146414,39.97779266138037,0.019751483014061714
Marrakech-Safi,2023.0,9.0,2023-09,4.814492783161638,0.1682859426187549,38.45031079267783,0.0640698587291742
l'Oriental,2023.0,9.0,2023-09,31.874207797499746,0.14907890672593643,35.857066018859754,0.06597530860796194
Béni Mellal-Khénifra,2023.0,9.0,2023-09,8.03785592298644,0.22709919357306343,37.45106242839907,0.05076207371039546
Casablanca-Settat,2023.0,9.0,2023-09,5.607003716330772,0.22097048210956607,40.229576037809245,0.10779721422562745
Rabat-Salé-Kénitra,2023.0,9.0,2023-09,7.520700315582145,0.26267004095829716,38.22169817939938,0.10380893430147752
Fès-Meknès,2023.0,10.0,2023-10,40.701382029834065,0.23399903374921457,28.214307737123697,0.12482742202446391
Guelmim-Oued Noun,2023.0,10.0,2023-10,6.308512862330903,0.12560370768404086,37.52257509766622,0.0776082438175611
Laâyoune-Sakia El Hamra,2023.0,10.0,2023-10,1.1455406241686334,0.11461432011856244,38.75527638709686,0.1892104930503388
Souss-Massa,2023.0,10.0,2023-10,22.356756033782897,0.16126369611810948,34.97120439015889,0.05799067560224291
Dakhla-Oued Ed-Dahab,2023.0,10.0,2023-10,0.14828850547924313,0.13677577639751554,41.17823838223834,0.15981429902897715
Tanger-Tétouan-Al Hoceima,2023.0,10.0,2023-10,76.5638687877485,0.3635460372689253,26.212553910184397,0.2707075613596331
Drâa-Tafilalet,2023.0,10.0,2023-10,28.638213263241937,0.14898049405507574,32.60136818343436,0.05321814981305979
Marrakech-Safi,2023.0,10.0,2023-10,25.75372311185125,0.18293058394985623,31.955152082688272,0.0875110742727289
l'Oriental,2023.0,10.0,2023-10,16.371589595154393,0.15055721537547648,28.823376400770467,0.09277605386542713
Béni Mellal-Khénifra,2023.0,10.0,2023-10,34.83645002959107,0.24290260486151055,29.29726980005198,0.09943392279236402
Casablanca-Settat,2023.0,10.0,2023-10,32.2736456711947,0.2388476141328515,33.49818323546864,0.14262621985560567
Rabat-Salé-Kénitra,2023.0,10.0,2023-10,55.82246646449176,0.2701190664977318,30.821686196967544,0.15134475938647995
Fès-Meknès,2023.0,11.0,2023-11,11.250679752434568,0.2566006050848218,21.857876669306588,0.12398634161138991
Guelmim-Oued Noun,2023.0,11.0,2023-11,7.87611775897853,0.12790157287406992,31.248261845731466,0.08335687283377043
Laâyoune-Sakia El Hamra,2023.0,11.0,2023-11,4.212131949227444,0.11357262412004442,31.887897727309873,0.2676840267394639
Souss-Massa,2023.0,11.0,2023-11,13.946654001721505,0.16693019420792599,29.124849257660458,0.04259424913838801
Dakhla-Oued Ed-Dahab,2023.0,11.0,2023-11,1.6162388859874344,0.1420916149068323,33.663705556528754,0.1428545507569485
Tanger-Tétouan-Al Hoceima,2023.0,11.0,2023-11,8.767275324062998,0.4417581784147617,20.067688025970796,0.28007511045650413
Drâa-Tafilalet,2023.0,11.0,2023-11,18.144970464735604,0.15201582888288173,27.235180205767612,0.04063200258566817
Marrakech-Safi,2023.0,11.0,2023-11,10.520183680487998,0.18413798009657348,25.88647227531424,0.08433241869332152
l'Oriental,2023.0,11.0,2023-11,8.094514476303463,0.15172932214047138,22.975214324196774,0.10207986014597623
Béni Mellal-Khénifra,2023.0,11.0,2023-11,19.805878962439024,0.2508938750719068,23.781456535353723,0.08313403701655878
Casablanca-Settat,2023.0,11.0,2023-11,10.026357885758774,0.2664582053112508,26.884084988849587,0.1569207642857176
Rabat-Salé-Kénitra,2023.0,11.0,2023-11,11.137407219541592,0.32236962683449627,24.109780808062453,0.19199186508821853
Fès-Meknès,2023.0,12.0,2023-12,30.743963599637258,0.2754807107755142,15.440531646713092,0.1572092607622739
Guelmim-Oued Noun,2023.0,12.0,2023-12,15.659115104722543,0.13393364147214462,24.991821294046918,0.04700028591501961
Laâyoune-Sakia El Hamra,2023.0,12.0,2023-12,19.16584333109384,0.11437392089662834,25.86947077701158,0.1636357685972051
Souss-Massa,2023.0,12.0,2023-12,17.82020983522628,0.17239108661247157,22.514007794403266,0.04278348241053605
Dakhla-Oued Ed-Dahab,2023.0,12.0,2023-12,3.575850466340135,0.16779503105590063,28.166800933369363,0.06475775701821485
Tanger-Tétouan-Al Hoceima,2023.0,12.0,2023-12,46.35050963229092,0.5146714661213513,14.908356074416295,0.4006689389437292
Drâa-Tafilalet,2023.0,12.0,2023-12,21.479796595787324,0.15077185918990788,19.604255211216515,0.05026324465157712
Marrakech-Safi,2023.0,12.0,2023-12,18.758968876026056,0.1871097846976191,19.881226399581394,0.09336532796783303
l'Oriental,2023.0,12.0,2023-12,13.896879568933368,0.15099099577067018,16.536516813275586,0.15856320775306362
Béni Mellal-Khénifra,2023.0,12.0,2023-12,35.00917132857674,0.2552740847949281,17.17991421901882,0.09106215348326133
Casablanca-Settat,2023.0,12.0,2023-12,29.529091757812076,0.30335177348501263,20.17130544018662,0.23918100222501126
Rabat-Salé-Kénitra,2023.0,12.0,2023-12,40.564326777976135,0.36764426810883455,18.211571574148362,0.2772670461751218
Fès-Meknès,2024.0,1.0,2024-01,43.71344397781612,0.3005552153083204,15.81427329886707,0.13740229944046142
Guelmim-Oued Noun,2024.0,1.0,2024-01,9.342559561266576,0.13232714596672104,25.111965280068766,0.0321041104414529
Laâyoune-Sakia El Hamra,2024.0,1.0,2024-01,5.541647103508085,0.11303629585031497,26.358659348124785,0.10846715614511925
Souss-Massa,2024.0,1.0,2024-01,18.264448276299607,0.16814650282367097,22.926783977920152,0.036465107656674545
Dakhla-Oued Ed-Dahab,2024.0,1.0,2024-01,2.6591919686347887,0.11294347826086958,28.593456511313107,0.05051394791861842
Tanger-Tétouan-Al Hoceima,2024.0,1.0,2024-01,74.00148234563996,0.5485739237514038,15.737929629167208,0.35826150815858526
Drâa-Tafilalet,2024.0,1.0,2024-01,18.23032563416945,0.14714156205358112,19.963887074717096,0.04072189505151591
Marrakech-Safi,2024.0,1.0,2024-01,21.203641383042733,0.1891796639323982,21.483954964613986,0.07996777704148914
l'Oriental,2024.0,1.0,2024-01,18.9771591428538,0.15003753076080945,17.117827202568645,0.09736358657790288
Béni Mellal-Khénifra,2024.0,1.0,2024-01,42.345896812522994,0.26819752977246875,17.482216887897756,0.09307777812751832
Casablanca-Settat,2024.0,1.0,2024-01,32.72395037509005,0.3199320692650933,21.674913477841603,0.25947572959885773
Rabat-Salé-Kénitra,2024.0,1.0,2024-01,49.09556737087578,0.42287357211300525,18.441972362953823,0.27977097177028093
Fès-Meknès,2024.0,2.0,2024-02,49.29242652916993,0.3415757267076562,18.033585456035134,0.20597324498119635
Guelmim-Oued Noun,2024.0,2.0,2024-02,6.5415378864034555,0.13085346086940666,27.543520018083612,0.07151855687999935
