nom_fr,year,month,date,P,NDVI,LST,ET_PET,P_mean,P_sd,NDVI_mean,NDVI_sd,NDVI_min,NDVI_max,LST_mean,LST_sd,LST_min,LST_max,Z_P,Z_NDVI,Z_LST,VCI,TCI,PC1_raw,CDAI,Severite
Casablanca-Settat,2023,10,2023-10,32.2736456711947,0.2388476141328515,33.49818323546864,0.14262621985560567,36.641283108876635,23.4561231329796,0.24841671998452136,0.02457317435080564,0.2122478166847559,0.31991699502767607,33.03027656869888,2.787274839682371,26.494705137385672,37.73871581043576,-0.18620457493851503,-0.3894126869838507,-0.16787245380619803,24.702823570388546,37.713667541815546,-0.4108274925619219,-0.32759765206264563,Normal
Rabat-Salé-Kénitra,2023,10,2023-10,55.82246646449176,0.2701190664977318,30.821686196967544,0.15134475938647995,55.638544749461346,31.600151892983263,0.30142674980356343,0.02691252524276913,0.25233386193648594,0.3542315719689229,30.617656437791403,2.62443839197038,24.678096889123836,35.06174603319248,0.0058202794611014,-1.1633127335103337,-0.07774225518129196,17.45226593315157,40.83396592083767,-0.5982922447170211,-0.47708378374177085,Normal
Fès-Meknès,2023,11,2023-11,11.250679752434568,0.2566006050848218,21.857876669306588,0.12398634161138992,57.6619811691176,35.6386108753676,0.2737732941473974,0.02857766212946909,0.2231054905304734,0.34222438425635077,19.621005979643567,2.2308516603383155,15.894323401698689,23.74035127651937,-1.3022758260412786,-0.6009130132750508,-1.002698085861878,28.11670074887343,23.99267805288035,-1.7559582668436897,-1.4002174045138451,Sécheresse sévère
Guelmim-Oued Noun,2023,11,2023-11,7.87611775897853,0.12790157287406992,31.248261845731463,0.08335687283377043,12.058208799085778,9.729524991519948,0.14456639765529597,0.01884153125657414,0.11885682155575183,0.18257886820462835,30.0165526629756,1.7189705440902827,26.99686275146873,33.20845770559872,-0.42983506838743635,-0.8844729525585349,-0.7165388534378339,14.191841928675183,31.556994920675937,-1.1520440337056364,-0.918650595073944,Sécheresse modérée
Laâyoune-Sakia El Hamra,2023,11,2023-11,4.212131949227444,0.11357262412004442,31.887897727309873,0.2676840267394639,4.383988120075196,1.8408260386152888,0.12420110065693848,0.0132897920277332,0.10984595683586512,0.1572215728047425,31.29668780117551,1.428310399548756,28.094987471376072,33.885082979043915,-0.0933581811875206,-0.7997473936924303,-0.41392258035868457,7.864553848211975,34.493071828987695,-0.7039672286692298,-0.5613499958412043,Anormalement sec
Souss-Massa,2023,11,2023-11,13.946654001721503,0.166930194207926,29.124849257660458,0.04259424913838801,28.122481334009244,24.379193092804044,0.19589490971280393,0.03699364371746701,0.15700131107139936,0.33387335207993907,27.070653679166377,2.0107885021756142,23.45350937414639,30.450828848970556,-0.5814723759857331,-0.7829646553902951,-1.021587091964919,5.61327938094478,18.949795005092543,-1.395596822775123,-1.1128618474780092,Sécheresse modérée
Dakhla-Oued Ed-Dahab,2023,11,2023-11,1.6162388859874344,0.1420916149068323,33.663705556528754,0.1428545507569485,1.6366629086785027,0.7643941769472241,0.1100452580028667,0.04050395449971551,0.00523850931677019,0.1901583850931677,33.68759985514127,1.395821388347438,30.33973809359914,36.07105648357085,-0.02671922851719798,0.7911908182740699,0.01711844997647401,74.00270238408314,42.00336751344271,0.36953931081340113,0.29467407308207755,Normal
Tanger-Tétouan-Al Hoceima,2023,11,2023-11,8.767275324062998,0.4417581784147617,20.067688025970796,0.28007511045650413,98.20592572349416,64.573845743381,0.4351935225957067,0.03489590663057056,0.3689941868748331,0.5153053402260754,18.980091455445983,1.8070614067483324,16.211674382985844,22.508535222874304,-1.3850599940239563,0.1881210850473791,-0.6018592209779184,49.728962541225634,38.76285950541658,-1.1775838472898073,-0.9390162792498417,Sécheresse modérée
Drâa-Tafilalet,2023,11,2023-11,18.144970464735604,0.15201582888288173,27.235180205767612,0.04063200258566817,32.425569254655805,21.70883616861888,0.15649626233489375,0.01190571383757931,0.13669835739873842,0.17991662227203792,24.537455256274512,2.101230232420552,20.180849456745033,27.872524327368797,-0.6578242462653738,-0.3763263180297457,-1.2838788000805628,35.43392622636664,8.286144483575272,-1.4190096188964056,-1.131531428205734,Sécheresse modérée
Marrakech-Safi,2023,11,2023-11,10.520183680487998,0.18413798009657348,25.88647227531424,0.08433241869332152,40.59393168272077,31.547338972135226,0.2130292790550725,0.03653286042205859,0.172737734872985,0.3414651130395462,24.23277211566869,2.411572224021756,18.67422050192378,28.19290395039849,-0.9532895319252116,-0.7908304639911081,-0.685735282225008,6.7562062107752245,24.23054894633504,-1.4211158970997484,-1.1332109939760355,Sécheresse modérée
l'Oriental,2023,11,2023-11,8.094514476303463,0.15172932214047138,22.975214324196777,0.10207986014597624,27.03290358410848,13.265325519176212,0.1732571745331372,0.02071235494744062,0.14770717756429522,0.2191335993911789,20.491216071149314,2.047889636530798,15.983986741968952,24.391571466084457,-1.427661091348862,-1.039372512072846,-1.2129551362227948,5.6303835960923125,16.846163360195543,-2.1784737311422453,-1.7371351536187272,Sécheresse extrême
Béni Mellal-Khénifra,2023,11,2023-11,19.805878962439024,0.2508938750719068,23.781456535353723,0.08313403701655878,58.43813269422276,38.6619347439822,0.2872839890365103,0.03249061907963352,0.23639480113949296,0.36751571775210207,20.763656380607525,2.6166984926909875,15.327047611773905,25.291994439946883,-0.9992322936657202,-1.12001910075682,-1.153285395002739,11.056945461036806,15.158499235265728,-1.9058312493049223,-1.5197275104606267,Sécheresse sévère
Casablanca-Settat,2023,11,2023-11,10.026357885758774,0.2664582053112508,26.884084988849587,0.1569207642857176,49.80813451962945,37.082934005385894,0.2954929578972839,0.05342036333122031,0.23083828453845437,0.4157863758561751,25.039476157313818,2.4679790572961418,19.457479223356632,28.716088405589588,-1.0727785624538988,-0.543514696933265,-0.747416727902334,19.258373893796612,19.7870047431648,-1.419249438061287,-1.1317226622315897,Sécheresse modérée
Rabat-Salé-Kénitra,2023,11,2023-11,11.137407219541592,0.32236962683449627,24.109780808062453,0.19199186508821853,79.86303713023355,59.57145247766019,0.34628470845119,0.04852407159505972,0.27732533117169167,0.44936834738854586,22.72446128961092,2.3205870294004933,19.02928831340822,26.363725761772884,-1.15366718541007,-0.49284985432114015,-0.5969694309673972,26.18047428243347,30.73094421329564,-1.3504181842947558,-1.076835982224299,Sécheresse modérée
Fès-Meknès,2023,12,2023-12,30.743963599637254,0.2754807107755142,15.440531646713092,0.1572092607622739,60.59443343977558,32.89749461728732,0.3072241005804961,0.03556583663512978,0.23929179225383723,0.3857751413697156,14.465539341543808,2.1970844622805954,7.167233668962815,19.690816665651376,-0.9073782118487584,-0.8925247599441445,-0.44376641950179385,24.70345496234852,33.93822379936914,-1.2853236981235066,-1.0249290353475355,Sécheresse modérée
Guelmim-Oued Noun,2023,12,2023-12,15.659115104722543,0.13393364147214462,24.99182129404692,0.04700028591501961,22.285198265812426,7.655080579799031,0.16233641212929636,0.03035039387169103,0.1228916998333317,0.24745943177988877,24.738753534872323,1.834955820449376,18.859309558561343,27.36899570235743,-0.8655798057273792,-0.9358287334664244,-0.13791490582733637,8.863495478910973,27.93489177687696,-1.0835509130465724,-0.8640335455419659,Sécheresse modérée
Laâyoune-Sakia El Hamra,2023,12,2023-12,19.16584333109384,0.11437392089662834,25.86947077701158,0.1636357685972051,17.411232129088816,4.838084001555324,0.12733784788525665,0.01709814128078029,0.11051998888477212,0.18447607447202663,26.429182375293617,1.8602927053468676,21.22219216721456,29.850915340403706,0.36266654349964966,-0.7582068001274977,0.3008728662286898,5.210404175451351,46.14170450609264,0.06347638811893677,0.05061666048565779,Normal
Souss-Massa,2023,12,2023-12,17.82020983522628,0.17239108661247157,22.514007794403263,0.04278348241053605,33.50096085943628,13.2822830543905,0.2140960283567195,0.03859644053569219,0.17235625576696212,0.31441173219103646,21.574606287587855,1.859277302273576,14.600654075175804,23.707817550957152,-1.1805764837263186,-1.080538546182288,-0.5052508873564375,0.02451745940405777,13.108455216413532,-1.5878443869827297,-1.2661618378375443,Sécheresse modérée
Dakhla-Oued Ed-Dahab,2023,12,2023-12,3.575850466340135,0.16779503105590063,28.166800933369363,0.06475775701821485,3.2284047806680274,0.7457246021042169,0.11973496177735309,0.03638456639348737,0.04064937888198759,0.18185031055900625,28.60381348187525,2.145686179004415,23.593485292543978,32.327917983491204,0.4659168876710214,1.3208916318747177,0.2036703003365843,90.03952503105347,47.64032689154413,1.0539960062626546,0.8404661888177016,Normal
Tanger-Tétouan-Al Hoceima,2023,12,2023-12,46.35050963229092,0.5146714661213513,14.908356074416297,0.4006689389437292,107.04096173598532,79.00536354805465,0.485403950756392,0.03202684032188356,0.4175968809517922,0.5478689292108045,14.750385465557924,1.7794366713457956,9.8126223875204,19.392393157697622,-0.7681814167816557,0.913843359844685,-0.08877562849084057,74.5110983952034,46.80730374582855,-0.11202299620830146,-0.08932817593586642,Normal
Drâa-Tafilalet,2023,12,2023-12,21.479796595787324,0.15077185918990788,19.604255211216515,0.05026324465157712,35.87410548449069,11.659099147914626,0.1534219965326206,0.0121019235583791,0.13639880672952237,0.1829747500054945,19.020404106953936,2.249930360658168,11.033606404230076,21.754242210902113,-1.2345987203718023,-0.2189848026992221,-0.25949741132956017,30.85276684265136,20.054640722740277,-1.0559755162996174,-0.8420446684766445,Sécheresse modérée
Marrakech-Safi,2023,12,2023-12,18.758968876026056,0.1871097846976191,19.881226399581394,0.09336532796783303,38.68769212568434,20.326913697588516,0.2543457637079075,0.05425586025470038,0.1821706965648449,0.381667475361657,18.842392317896028,2.2085042184595185,11.691335693108252,23.181504329813222,-0.9804106784800553,-1.2392390185070103,-0.4703790343719496,2.4756492799697973,28.72259896542607,-1.5134394866802199,-1.2068306803995266,Sécheresse modérée
l'Oriental,2023,12,2023-12,13.896879568933368,0.15099099577067018,16.536516813275586,0.15856320775306362,28.426221740943443,13.226841333800396,0.18350253384695409,0.021918539834798,0.15099099577067018,0.2408404363204926,15.343840363135534,2.0524439907111844,9.144867452005387,18.644997491008997,-1.0984740653750202,-1.4832894125852485,-0.5811006076354767,0,22.1942062861902,-1.775308921746358,-1.415647796166695,Sécheresse sévère
Béni Mellal-Khénifra,2023,12,2023-12,35.00917132857674,0.2552740847949281,17.17991421901882,0.09106215348326133,65.85214121810495,32.16604883714343,0.3212126603132924,0.04628315064250075,0.253504906643575,0.4260116331407663,15.172777084536762,2.5411822858921256,6.54075870422498,21.051305940397494,-0.9588672219483976,-1.424677762922527,-0.7898438241227618,1.02551108363506,26.679828061515863,-1.7921883604359987,-1.4291076170963475,Sécheresse sévère
Casablanca-Settat,2023,12,2023-12,29.529091757812076,0.30335177348501263,20.17130544018662,0.2391810022250113,51.14560199135064,32.39292243575353,0.4055798062629188,0.0873506736121625,0.2705430267891377,0.5576427585658289,19.193782622574865,2.2256278418626367,13.004191241961143,24.961081244757267,-0.6673220138260647,-1.1703176237861566,-0.439212162619993,11.427249955216762,40.05867577257111,-1.2614605473158238,-1.0059003376168563,Sécheresse modérée
Rabat-Salé-Kénitra,2023,12,2023-12,40.564326777976135,0.36764426810883455,18.21157157414836,0.2772670461751218,85.4400163619796,55.69306015116441,0.4369369999469024,0.06484140898587919,0.31146286758028224,0.5476154203167077,17.384856256935247,1.964625678824239,11.673137187454468,22.97574953983819,-0.8057680698851888,-1.068649385042791,-0.4208004232683509,23.789292534983232,42.15108509473527,-1.2895509884218996,-1.0282999158300097,Sécheresse modérée
Fès-Meknès,2024,1,2024-01,43.71344397781612,0.3005552153083204,15.81427329886707,0.13740229944046142,56.66108223149425,33.43556542659532,0.33979433552643395,0.03786160939902848,0.26454249136073965,0.4087996561125574,14.236334438466466,1.7944957302079263,10.463229017202224,17.937934649941923,-0.3872414923594897,-1.0363827856488428,-0.8793216020735639,24.96252283708029,28.411266132628377,-1.3012112012392834,-1.0375978776526351,Sécheresse modérée
Guelmim-Oued Noun,2024,1,2024-01,9.342559561266576,0.13232714596672104,25.11196528006877,0.0321041104414529,11.369215263260989,5.696487904361578,0.17428190652009576,0.03521064438853782,0.12144028952904856,0.24828586553611595,24.48620636526519,1.7193319573180996,20.199709417602246,27.948313747346653,-0.3557728439031147,-1.191536289152161,-0.3639546814331713,8.58208742599218,36.604589499183945,-1.0250385331790328,-0.8173752312658968,Sécheresse modérée
Laâyoune-Sakia El Hamra,2024,1,2024-01,5.541647103508085,0.11303629585031497,26.358659348124785,0.10846715614511925,5.739284226843992,2.478746325743044,0.1293106480177844,0.01961030534317763,0.1123894914783253,0.1824811504260837,25.849682677827207,1.6465054581964302,22.431043604180516,29.130702648266507,-0.0797326944202982,-0.8298877494598121,-0.30912540724590565,0.9226662845050184,41.37582441611338,-0.6425394525338108,-0.5123669175474361,Anormalement sec
Souss-Massa,2024,1,2024-01,18.264448276299607,0.16814650282367097,22.926783977920152,0.03646510765667454,25.036440484863903,11.463867429602804,0.22666242762890465,0.0397532254588057,0.16814650282367097,0.2933705129328213,21.648922849056113,1.5493952953728567,17.956543193447043,24.67461495776953,-0.5907249233428138,-1.4719792955132864,-0.8247482954674431,0,26.01681612646532,-1.6026154246158644,-1.2779404002140984,Sécheresse modérée
Dakhla-Oued Ed-Dahab,2024,1,2024-01,2.6591919686347887,0.11294347826086958,28.593456511313107,0.05051394791861842,2.7222154517738826,1.6663558099161964,0.11576736645962732,0.02989951802290045,0.06642919254658385,0.18560683229813665,27.64131293681186,1.590776776000642,24.505312291625884,31.049138368993372,-0.03782114405822094,-0.09444594379731812,-0.5985400270269359,39.02609852099175,37.52664077533186,-0.4519309560518272,-0.3603739349909506,Normal
Tanger-Tétouan-Al Hoceima,2024,1,2024-01,74.00148234563996,0.5485739237514038,15.737929629167208,0.35826150815858526,86.32014960717467,50.620027565763294,0.5141198636294949,0.02833962385435104,0.4586088347147494,0.5647385727921029,14.503435867648918,1.2514742420691385,11.08270350022893,16.915155849669137,-0.2433556016051324,1.215755731232794,-0.9864316180229384,84.76098647529051,20.184034631872382,-0.2090167510424496,-0.1666718954378361,Normal
Drâa-Tafilalet,2024,1,2024-01,18.23032563416945,0.14714156205358112,19.963887074717096,0.04072189505151591,24.636495929158137,11.95885588829603,0.15098538056746005,0.01258706207980936,0.129569508252566,0.17647543504538354,19.133053295631154,1.8055678819426024,14.770291682499142,22.452081718741837,-0.5356842121710254,-0.30537852991483183,-0.4601509516175334,37.454346534842955,32.39077601975385,-0.7804529265090693,-0.6223404005301693,Anormalement sec
Marrakech-Safi,2024,1,2024-01,21.203641383042733,0.1891796639323982,21.483954964613982,0.07996777704148914,32.38559795795373,18.11918563436554,0.2922458472098827,0.06585087880155795,0.18081789227605857,0.4082370723706662,18.767209859374457,2.078281722350586,13.887401823753637,22.97953096003338,-0.6171335070215777,-1.5651451454137024,-1.3072073319139934,3.676648551809073,16.449110302895637,-1.9723906962933115,-1.5728026306771685,Sécheresse sévère
l'Oriental,2024,1,2024-01,18.9771591428538,0.15003753076080945,17.117827202568645,0.09736358657790288,30.067384148165715,17.460589842196597,0.19104212248577093,0.02518079784559437,0.15003753076080945,0.2697862677912862,15.436565200705278,1.6895514983391715,11.487484347369028,18.82499464223181,-0.6351575236313282,-1.6284071686845158,-0.9950936704303162,0,23.26627213363083,-1.8141688440512613,-1.4466350585503203,Sécheresse sévère
Béni Mellal-Khénifra,2024,1,2024-01,42.345896812522994,0.26819752977246875,17.482216887897756,0.09307777812751832,59.84726065423937,31.83369065908518,0.3541286080254092,0.04794176875028931,0.26641761547923587,0.43859409737096566,14.868511027133296,2.2207659298922375,10.094390868681966,19.453647883666616,-0.5497748919263803,-1.7924052552279244,-1.176938922550604,1.033713142679853,21.06394648867802,-1.954032990450979,-1.5581640258123823,Sécheresse sévère
Casablanca-Settat,2024,1,2024-01,32.72395037509005,0.3199320692650933,21.674913477841603,0.25947572959885773,46.63271233199307,26.570897369372563,0.5076033162861381,0.10268717159722617,0.2752727316295237,0.6493914553850813,18.501233622329856,2.1083174620063896,14.632658919328144,23.067382183849308,-0.5234584953436767,-1.827601677034741,-1.5053140301231012,11.9368909147827,16.508746184835694,-2.16412210524436,-1.7256910340489544,Sécheresse extrême
Rabat-Salé-Kénitra,2024,1,2024-01,49.09556737087578,0.4228735721130053,18.441972362953823,0.27977097177028093,69.888771484590535,40.212154551435496,0.5212996724627208,0.07008334303395176,0.3636017316459605,0.6053031175076286,16.807648899590564,1.624131872849376,14.170240225737516,21.103892331243653,-0.5170875409602363,-1.404415030573429,-1.006275100368545,24.521741189703903,38.391255988317546,-1.639825522233333,-1.307612077093579,Sécheresse sévère
Fès-Meknès,2024,2,2024-02,49.29242652916993,0.3415757267076562,18.033585456035137,0.20597324498119635,48.80301769093144,23.67017339440054,0.3606959188988352,0.04075331188876408,0.25884988970918266,0.4162409819585314,17.948906383819367,2.9087866632374486,14.51900926289669,26.830818787406436,0.02067618306312301,-0.4691690393989929,-0.02911147568365283,52.5573462142324,71.45355984026742,-0.22819056917953978,-0.18196127581405364,Normal
Guelmim-Oued Noun,2024,2,2024-02,6.5415378864034555,0.13085346086940666,27.543520018083612,0.07151855687999935,10.970797376403851,7.046639969627941,0.1791643979348277,0.04655751947164056,0.11934657783768512,0.2757646941228973,27.61906720350501,2.2659311755918603,22.9610983786924,31.949340649544933,-0.6285633307634785,-1.037661319023848,0.03334045898444664,7.356019688136674,49.01754533246352,-0.8714154286513683,-0.6948747432094609,Anormalement sec
Laâyoune-Sakia El Hamra,2024,2,2024-02,2.2064754626888767,0.1129307891811782,27.769705111178723,0.21147375190459797,4.600779210035607,3.0402127550234517,0.12887281507395904,0.02870391733846392,0.08685162097072989,0.2163434883290107,28.87856056688584,1.8741514277422544,25.3109098943097,32.09482601294416,-0.7875448004060035,-0.5553954780735849,0.5916573438481063,20.138063444519673,63.755424604123526,-0.38640498857251965,-0.30812292091813037,Normal
Souss-Massa,2024,2,2024-02,23.503752737766963,0.1716979652113483,25.67388067562247,0.04761445825852446,26.803460771656805,18.683036356479217,0.23098247028741495,0.04320618639225954,0.16740200354485696,0.3012278166628712,25.304833012840465,2.3320534582556345,20.71535645576178,29.88267510791509,-0.17661519096415584,-1.3721300125365277,-0.1582500870533437,3.209874521928776,45.91080555734213,-0.865081477593685,-0.6898239919030253,Anormalement sec
Dakhla-Oued Ed-Dahab,2024,2,2024-02,0.4459232612149624,0.12367608695652176,29.66499187452897,0.12866581227788998,1.9367197083669505,1.2665478321903427,0.11319424271380794,0.03310445651739227,0.052727950310559,0.1675409937888199,30.827737996915463,1.8410483128109425,27.336440627195927,35.588912033045446,-1.1770549909464014,0.31662940115651517,0.6315674142256454,61.78911000507938,71.78350204239766,-0.19486456245971126,-0.15538680903249025,Normal
Tanger-Tétouan-Al Hoceima,2024,2,2024-02,101.23655894671752,0.5700455743371898,17.40993896866028,0.412446738458256,83.1535018693837,48.3638471306952,0.5246417449604153,0.02899062999613627,0.4616809015805489,0.5700455743371898,17.099586492054563,2.2016484537134904,13.942113697090782,23.373757173180177,0.37389616728519104,1.5661553192471416,-0.14096368386253996,99.990772751838,63.231947819531726,0.8913078162136905,0.710737117508461,Normal
Drâa-Tafilalet,2024,2,2024-02,23.004546550166665,0.14722314344739676,23.152318366898193,0.05972067117827893,27.294220156404524,16.4645397908674,0.14793473260520054,0.01313145351115015,0.11823576284037716,0.17155155282301485,23.376317636959683,2.439979753896031,18.733640296988344,28.2993003892379,-0.2605401463220532,-0.05418967193536946,0.09180374128261529,54.35902706074786,53.80681094688781,-0.13284100591399362,-0.1059286499150371,Normal
Marrakech-Safi,2024,2,2024-02,36.31501249133862,0.1980379787726438,22.934103968906477,0.11421911619012502,37.05270970136137,26.819264033865828,0.3096639144772464,0.07585331622442573,0.18859903238121223,0.4633666678041223,22.25871998375398,2.973834668498418,17.167090458038412,28.528328232945015,-0.02750624361247311,-1.471602577985346,-0.22710878728625455,3.4351217765245377,49.23952346497017,-0.8614426229119774,-0.6869223354377026,Anormalement sec
l'Oriental,2024,2,2024-02,18.54035910856349,0.1497124326181644,19.31855440431132,0.13324513223102055,20.87238512114789,9.638257621017472,0.19397715194821025,0.02893304699521576,0.1497124326181644,0.28738923031764996,19.957920945544625,2.4618841713759405,15.8960896350599,26.127380396121413,-0.24195514420564093,-1.5299017534297454,0.25970618303945653,0,66.54897701495842,-0.7141164029639285,-0.5694430415343834,Anormalement sec
Béni Mellal-Khénifra,2024,2,2024-02,51.44529280874091,0.2894685646487889,20.01594421617,0.13957985416368088,56.38258023179338,33.593929421992755,0.37977153632904925,0.0567499716116777,0.26828572206650925,0.47277544092628165,18.6405784407725,3.268401387159966,13.919982077484365,26.887279331571666,-0.1469696313590576,-1.591242587717494,-0.4208068754347835,10.35837247131129,52.989683831512664,-1.1182415123283602,-0.8916961510859386,Sécheresse modérée
Casablanca-Settat,2024,2,2024-02,48.28660454791787,0.336852030174242,24.43087382613503,0.2851174779431078,42.25201807250884,23.10781165037193,0.5389648644947487,0.11081693166807548,0.336852030174242,0.6864617670812141,21.581236986892726,3.17866950889346,17.098281543466285,29.78776753892434,0.2611491978000392,-1.8238443465109224,-0.8964872979935254,0,42.21518108131875,-1.2732464759001902,-1.0152985463578026,Sécheresse modérée
Rabat-Salé-Kénitra,2024,2,2024-02,70.70221442022822,0.4755111758936358,20.731566646012578,0.3562335258192433,59.96714116389728,34.120227050101505,0.5578578599093803,0.06890339951553127,0.3846462492734669,0.6427042567539951,19.68922542134215,2.635388765163243,16.18969904201297,26.70807515672846,0.31462490682045446,-1.1951033562165978,-0.3955170631555232,35.209682713974075,56.819634167589584,-0.6201456260554933,-0.4945098726616453,Normal
Fès-Meknès,2024,3,2024-03,78.51167966101895,0.3709125144735669,22.204302667319304,0.210111565425828,52.062543346947365,23.902419161651046,0.3797889757729592,0.04351768163253365,0.2689876041199178,0.4443311498070181,23.18548804460741,2.3469651019696425,18.759903530166422,28.18083310400167,1.1065464183854026,-0.20397367153760057,0.418065601599558,58.12537747912051,63.43879386808689,0.8751397089494404,0.6978445188534014,Normal
Guelmim-Oued Noun,2024,3,2024-03,5.077435082868295,0.13031612309766027,32.26628216983749,0.13161765002969555,6.764149211366701,3.945530261245714,0.18034999166308785,0.0494989811435598,0.12310341669778414,0.29408024116795234,33.37134720995015,2.140293686272858,27.79094224341605,37.36290564902845,-0.4274999852531515,-1.0108060289224223,0.5163146755046694,4.218281977120712,53.24527412709509,-0.42160204808511975,-0.33618938254642333,Normal
Laâyoune-Sakia El Hamra,2024,3,2024-03,1.7361723279638033,0.11264991663579102,32.22800789661895,0.22197133076883208,2.872682610130431,1.3068530265296323,0.12777864219654003,0.02721988559493856,0.10926944238606892,0.22930933216005925,34.29761879495218,1.6862637130678193,30.30268662705762,38.298192272761945,-0.8696542450413474,-0.55579680921076835,1.2273352514761693,2.8158911733165977,75.91986114621974,-0.032084032071413165,-0.02558410468041731,Normal
Souss-Massa,2024,3,2024-03,22.192490561061337,0.17529582596025262,30.233422076937423,0.10992319643499852,30.955445079060485,14.779367430060974,0.2329818856184532,0.04672703749159967,0.17529582596025262,0.339095105382109,31.274956442389783,2.211187897385424,25.751859865275502,36.079743165379455,-0.5929181042062364,-1.234532783478325,0.47102933526540297,0,56.60710193804179,-0.6620960585579453,-0.5279615365342728,Anormalement sec
Dakhla-Oued Ed-Dahab,2024,3,2024-03,0.1143751103598978,0.16923726708074535,33.70869900449527,0.289215654944507,0.7746628498091187,0.6486899422977594,0.11669946249402773,0.02641491919062134,0.07084596273291925,0.16923726708074535,36.26661884308248,1.781231275713726,31.035651324140087,39.054921900398625,-1.0178787990921832,1.988944361615585,1.4360402680231763,99.98983753308326,66.6671136527022,1.2151502971011465,0.9689721146730735,Normal
Tanger-Tétouan-Al Hoceima,2024,3,2024-03,197.41663540171393,0.5617388873777855,19.940797802472257,0.42803591215475206,94.8059103167278,55.17806017729399,0.5250098130237474,0.03432046477397862,0.4536268210119231,0.5724993091400381,21.304113608886823,2.1623992194606383,16.714808398884614,24.924345586215505,1.859629076398936,1.0701799814169684,0.6304644369759888,90.9402789831874,60.70429549919563,2.095347159296774,1.6708492544186178,Normal
Drâa-Tafilalet,2024,3,2024-03,27.05512198042772,0.14223873222566544,29.50110137641309,0.05091635108022249,34.99800739570379,14.74070148144157,0.15508010868315658,0.01288841457208174,0.13725356981165254,0.18318368750137348,30.16451344434097,2.0322023541992813,26.405363369074575,34.95433243192679,-0.538840395436818,-0.9963503568008673,0.3264498077944969,10.851435879382434,63.78809698118883,-0.6071187942932739,-0.48412215622011495,Normal
Marrakech-Safi,2024,3,2024-03,47.69889070721093,0.21297463806135664,25.90212614296036,0.1541929131184028,48.9938776385123,19.82810573974516,0.30729984025895263,0.07671589973792557,0.20763280130119424,0.4485204834450927,27.402085063876022,2.583134953958528,22.06266604735924,32.42137215038495,-0.06531067305665968,-1.2295391505519293,0.5806738508249648,2.217471215423105,62.9348844256902,-0.2536801307727776,-0.20228688858640798,Normal
l'Oriental,2024,3,2024-03,21.707497085484597,0.14811472518332228,25.61146966601783,0.07400652889315533,25.184591579485485,9.54035448986908,0.19994921780788755,0.03302627728397673,0.14811472518332228,0.30261229512415666,26.09599868821842,2.3201623175953556,22.01336767497095,31.231016776244036,-0.36446177106869776,-1.5694924432101738,0.20883410549601625,0,60.965013443055966,-0.8434542812310355,-0.6725782649802248,Anormalement sec
Béni Mellal-Khénifra,2024,3,2024-03,51.23866458268039,0.3155568290026071,22.713776645740136,0.16210211787005402,67.13050934589569,26.86529113815022,0.40194491722010967,0.06072331571286672,0.3053198563700233,0.5017452538462479,23.72994317140798,2.8169414009288745,18.801338633713716,28.97672845861277,-0.5915381553653809,-1.4226510394457543,0.36073399515260374,5.2113686046950125,61.54993337507272,-0.821101456368435,-0.6547539151630037,Anormalement sec
Casablanca-Settat,2024,3,2024-03,50.05009510092285,0.3575208258033464,25.137211790139908,0.26142231217675105,43.35888254124019,16.9689133349549,0.5097463707142637,0.104409568819642,0.30826135959474066,0.6629973138717699,26.1701494985057,3.2315024962150827,20.83424512551919,32.35467338420937,0.39432180644703874,-1.4579654588352244,0.3196462665820707,13.885842985580004,62.64919295605038,-0.23654790739667106,-0.18862549480376248,Normal
Rabat-Salé-Kénitra,2024,3,2024-03,112.2977569521844,0.5203532214487785,21.866992774092473,0.3696806491034089,67.0579275613875,32.04240854794622,0.5522833001779673,0.06982956953456682,0.3846748157382053,0.6436668462540922,24.159814506128335,2.6056162540987393,19.560601855226754,29.81516663781168,1.4118735588525717,-0.45725727570729074,0.8799537262746041,52.38507414027815,77.5085660033157,1.2448475827756311,0.9926530056449172,Normal
Fès-Meknès,2024,4,2024-04,33.59679177786687,0.3598816322592228,28.4809936851526,0.1722916853753839,46.11514463539771,21.28941684173791,0.3648644913883577,0.03742925229803416,0.26760622542859785,0.4225174387397904,28.096292547209888,2.5791522116867727,23.23250388813381,34.526942459821505,-0.5880082554909914,-0.1331274023178011,-0.14915798152568802,59.562796377840115,53.53026963905575,-0.5329810901806291,-0.4250040635015346,Normal
Guelmim-Oued Noun,2024,4,2024-04,2.178292328831225,0.12866239173398664,37.20486608050328,0.0734471920383956,2.4944639190456814,1.462552815676756,0.16239016372224208,0.02963167340343241,0.12841219182324068,0.2334929238881956,37.258690277789526,2.007148693544613,33.454669756881586,40.90453161916372,-0.2161778958171551,-1.1382337922349182,0.02681624807337683,0.2380799008910822,49.660794266696485,-0.6608044578171568,-0.5269316021268988,Anormalement sec
Laâyoune-Sakia El Hamra,2024,4,2024-04,2.6208211520223643,0.10804450259355317,36.792799704137465,0.2105258896237052,2.6488417591050544,0.7633802614642231,0.1217745473750962,0.01583270512366257,0.10804450259355317,0.17635647925157472,37.442250504643006,1.8541045966065923,33.00597301119228,40.37096617966945,-0.03670596228011494,-0.8671951302259122,0.35027732615202756,0,48.58336641112171,-0.2108932845051692,-0.168168260621603,Normal
