nom_fr,year,month,day_of_year,date,NDVI_median,NDWI_median,NDDI_median,NDDI_mean
Rabat-Salé-Kénitra,2017,1,1,2017-01-01,0.4305872146836874,0.014779707955893364,1.0063566290623547,0.4433598123625584
Fès-Meknès,2017,1,9,2017-01-09,0.4255387629305846,-0.004234912314301233,0.7674353185057187,1.2654187257708855
Guelmim-Oued Noun,2017,1,9,2017-01-09,0.12080921090660947,-0.05889351087077165,3.27613303800963,5.600117216217577
Laâyoune-Sakia El Hamra,2017,1,9,2017-01-09,0.11076340777615114,-0.08011002996258379,8.184480114816518,10.115473496713385
Souss-Massa,2017,1,9,2017-01-09,0.27771694785561324,-0.019978007095802365,1.3553768816637106,1.2279481814149533
Dakhla-Oued Ed-Dahab,2017,1,9,2017-01-09,0.0967166794854916,-0.10050153007059798,6.321613316923451,3.4552845938011743
Tanger-Tétouan-Al Hoceima,2017,1,9,2017-01-09,0.44095275662641253,0.0977351030996014,1.2452882771110305,0.25001265530890043
Drâa-Tafilalet,2017,1,9,2017-01-09,0.11293203897627671,-0.08920633457744691,4.150314703953811,2.375516326191082
Marrakech-Safi,2017,1,9,2017-01-09,0.4069375313913331,0.04672505308987834,0.7292142477451286,0.8831439358066396
l'Oriental,2017,1,9,2017-01-09,0.3482796793394309,-0.06593548499944132,2.8701610840113125,4.8515482921266395
Béni Mellal-Khénifra,2017,1,9,2017-01-09,0.3010725378614284,-0.006343367515900184,0.9319469080076197,1.2259581376163007
Casablanca-Settat,2017,1,9,2017-01-09,0.4527326626489636,0.06003584528015281,0.6961513595171324,0.8189703136440795
Rabat-Salé-Kénitra,2017,1,9,2017-01-09,0.4702059985746961,0.015426515924153637,0.943315481057853,0.7399921692964495
Fès-Meknès,2017,1,17,2017-01-17,0.3406289715824096,0.08183936236564168,0.8298965874075718,4.036973146139843
Guelmim-Oued Noun,2017,1,17,2017-01-17,0.17673143941584502,-0.06956865490041078,2.243028720138807,3.3731383203839935
Laâyoune-Sakia El Hamra,2017,1,17,2017-01-17,0.10597404460470657,-0.10192361807625121,9.475251322504535,8.897604960549613
Souss-Massa,2017,1,17,2017-01-17,0.2897845305631941,-0.023194981247511244,1.387065588985982,1.7621826068664443
Dakhla-Oued Ed-Dahab,2017,1,17,2017-01-17,0.09303063541659688,-0.09256884677190014,7.678439161270528,8.01561606951431
Tanger-Tétouan-Al Hoceima,2017,1,17,2017-01-17,0.3935357252459721,0.032881044376799166,0.9041665282723436,0.8279858273017058
Drâa-Tafilalet,2017,1,17,2017-01-17,0.09964351626069803,-0.08333433610938722,-4.525493332998604,-4.656857258350812
Marrakech-Safi,2017,1,17,2017-01-17,0.4415014798720159,0.07033631353130738,0.7671958967379294,0.9588498807156005
l'Oriental,2017,1,17,2017-01-17,0.2799636283003405,-0.03982718503606141,1.7663320917627603,1.7227767818773156
Béni Mellal-Khénifra,2017,1,17,2017-01-17,0.3686372139972456,0.06060978887445515,0.7628492289594523,0.19592902681746246
Casablanca-Settat,2017,1,17,2017-01-17,0.4706670504089801,0.06879879815598434,0.6504626577103519,0.7915919524025248
Rabat-Salé-Kénitra,2017,1,17,2017-01-17,0.4460706633300289,0.06476274265190214,0.9645150663144088,0.8139598733485255
Fès-Meknès,2017,1,25,2017-01-25,0.48796327168583237,0.058465142771246224,0.6790990376502349,1.1431363709756512
Guelmim-Oued Noun,2017,1,25,2017-01-25,0.13551685024929014,-0.07983646477808425,3.4899060877931785,6.135587384392065
Laâyoune-Sakia El Hamra,2017,1,25,2017-01-25,0.10226490138781866,-0.0988646401929506,-6.987521269111628,3.3941951569309707
Souss-Massa,2017,1,25,2017-01-25,0.2816410488344495,-0.007505656021645729,1.0550649654250142,1.3856188437522807
Dakhla-Oued Ed-Dahab,2017,1,25,2017-01-25,0.09286934782319547,-0.09429126653135358,7.694100743047646,3.914855629643154
Tanger-Tétouan-Al Hoceima,2017,1,25,2017-01-25,0.4396628569218509,0.06023460743217525,0.9803548469462153,0.6981875572770349
Drâa-Tafilalet,2017,1,25,2017-01-25,0.09961727832313369,-0.07394000153650877,2.937946462749308,-0.7237392383724588
Marrakech-Safi,2017,1,25,2017-01-25,0.42930415780084136,0.0703635909749201,0.6722979459948843,0.8355425727929326
l'Oriental,2017,1,25,2017-01-25,0.36000756316873556,-0.030995381772124096,1.9695125374880753,2.6930859589002236
Béni Mellal-Khénifra,2017,1,25,2017-01-25,0.34965831072236436,0.04536160816683711,0.7242543235918363,0.8465451532443943
Casablanca-Settat,2017,1,25,2017-01-25,0.4679020549787117,0.18035554988751734,0.6123340075696552,0.5294667505590718
Rabat-Salé-Kénitra,2017,1,25,2017-01-25,0.46132147379558003,0.07036179290969186,0.9428275887605913,0.11451065618847138
Fès-Meknès,2017,2,33,2017-02-02,0.5477438057513379,0.10103043173381453,0.9265548753568663,4.059108980615293
Guelmim-Oued Noun,2017,2,33,2017-02-02,0.12048722087621531,-0.07057085892164772,3.4127822934260053,3.56921870669578
Laâyoune-Sakia El Hamra,2017,2,33,2017-02-02,0.10883182256506603,-0.10991231552464228,-7.098160735887793,1.0353733436322472
Souss-Massa,2017,2,33,2017-02-02,0.29271576204013017,-0.011769518080238735,1.0594676114766646,0.9715295852946471
Dakhla-Oued Ed-Dahab,2017,2,33,2017-02-02,0.09371882752057353,-0.0789269159122048,-7.217613880380485,3.9155956011304083
Tanger-Tétouan-Al Hoceima,2017,2,33,2017-02-02,0.5147654597825017,0.08617901503505963,0.8724498483359073,1.420777860683053
Drâa-Tafilalet,2017,2,33,2017-02-02,0.11181811782421759,-0.08281845062314361,2.786456513938382,3.8672944364904787
Marrakech-Safi,2017,2,33,2017-02-02,0.426483519083842,0.06643893483640434,0.6841969274802794,0.8300855929838937
l'Oriental,2017,2,33,2017-02-02,0.3668179047873064,0.0490490293455859,1.4907298832120173,3.74504068605518
Béni Mellal-Khénifra,2017,2,33,2017-02-02,0.36332443277817716,0.03341980488275572,0.8090013420108345,0.8267956239708191
Casablanca-Settat,2017,2,33,2017-02-02,0.5082379816336754,0.16349418398077312,0.6481962839854725,0.646702118588008
Rabat-Salé-Kénitra,2017,2,33,2017-02-02,0.5676188470602257,0.06456304447572354,0.7622317833587986,0.7243054367588042
Fès-Meknès,2017,2,41,2017-02-10,0.558687510468657,0.12931075054573413,0.7175959973556442,0.31971220654744736
Guelmim-Oued Noun,2017,2,41,2017-02-10,0.11626411407355972,-0.07071498554525764,3.60088331090915,5.039721475010424
Laâyoune-Sakia El Hamra,2017,2,41,2017-02-10,0.10180353220443822,-0.1015442030358541,9.817037385179264,4.660703091532585
Souss-Massa,2017,2,41,2017-02-10,0.2979826953307035,0.028277246641734834,0.7354869866994467,1.0293190132551233
Dakhla-Oued Ed-Dahab,2017,2,41,2017-02-10,0.09245317442969317,-0.09295974500971073,-6.828131961331389,3.1587989779509718
Tanger-Tétouan-Al Hoceima,2017,2,41,2017-02-10,0.46918853527810345,0.09385095188260846,0.7838547003355564,0.7758703840048286
Drâa-Tafilalet,2017,2,41,2017-02-10,0.11370935693921035,-0.0902192921530494,3.851114118416986,-6.137842830987227
Marrakech-Safi,2017,2,41,2017-02-10,0.4410670197935037,0.06336327099904317,0.7586532055475694,0.8862537996465278
l'Oriental,2017,2,41,2017-02-10,0.37990132282356276,0.05388731262184822,1.7338541575870736,9.06400744207962
Béni Mellal-Khénifra,2017,2,41,2017-02-10,0.36328274124803167,0.017329514818520218,0.9064412921583254,0.9793366037890078
Casablanca-Settat,2017,2,41,2017-02-10,0.6316044868576373,0.2035396298593407,0.5511954512574351,0.6951212070582528
Rabat-Salé-Kénitra,2017,2,41,2017-02-10,0.515798719089099,0.12553496543300408,0.6822363228238149,0.6869952047304483
Fès-Meknès,2017,2,49,2017-02-18,0.5124783662939639,0.1539245700489923,0.5585552874010413,0.6653224549192535
Guelmim-Oued Noun,2017,2,49,2017-02-18,0.13536148461595715,-0.038782321087015854,3.031456495061519,6.61959606633086
Laâyoune-Sakia El Hamra,2017,2,49,2017-02-18,0.0978919574834936,-0.10937058991426922,-7.343335554958512,0.41526998663704756
Souss-Massa,2017,2,49,2017-02-18,0.3146292075669803,0.027419644733947104,0.7356331295779445,0.7840115993526717
Dakhla-Oued Ed-Dahab,2017,2,49,2017-02-18,0.09349794779288247,-0.08642073107063149,5.883098321439218,3.327440339578104
Tanger-Tétouan-Al Hoceima,2017,2,49,2017-02-18,0.46915562156710067,0.11680424440669519,0.6752630617640487,0.810467751332698
Drâa-Tafilalet,2017,2,49,2017-02-18,0.10305442345631716,-0.05761680162701399,2.5689728421328173,2.224919810888612
Marrakech-Safi,2017,2,49,2017-02-18,0.5162594664611231,0.13226795906954253,0.6081094073970923,0.5920992626640194
l'Oriental,2017,2,49,2017-02-18,0.43963147570597144,0.01488996118454624,1.1195420970323204,1.8015656472837167
Béni Mellal-Khénifra,2017,2,49,2017-02-18,0.3448971710428456,0.11867519085584602,0.4385367464818574,0.5355669995667695
Casablanca-Settat,2017,2,49,2017-02-18,0.47210554904561175,0.1952163463609378,0.38942442220477513,0.3298379785813152
Rabat-Salé-Kénitra,2017,2,49,2017-02-18,0.33668829412430956,0.13681462065747427,0.5975586086905217,1.0868544947400303
Fès-Meknès,2017,2,57,2017-02-26,0.6127933211250534,0.1832147639105906,0.637022273166615,0.48780083118742523
Guelmim-Oued Noun,2017,2,57,2017-02-26,0.10501129225366432,-0.05029197488659198,2.944678017894406,4.971932109452173
Laâyoune-Sakia El Hamra,2017,2,57,2017-02-26,0.09180973728695606,-0.09569946784984291,-9.314896105332735,-2.684614190472745
Souss-Massa,2017,2,57,2017-02-26,0.30884230390678735,0.011551696036462274,0.7473126730679844,1.0168437149204521
Dakhla-Oued Ed-Dahab,2017,2,57,2017-02-26,0.0832369353232696,-0.07870868259719799,5.379126010905283,2.9227882295598335
Tanger-Tétouan-Al Hoceima,2017,2,57,2017-02-26,0.5314889753884907,0.11667315979819047,0.6214739844911953,0.6982559298005712
Drâa-Tafilalet,2017,2,57,2017-02-26,0.1145748374665761,-0.09603858804338682,3.9350827606272607,13.48141609681047
Marrakech-Safi,2017,2,57,2017-02-26,0.449512187955599,0.08199123854186004,0.6966958970991828,0.6812221729346055
l'Oriental,2017,2,57,2017-02-26,0.4059897138794009,0.04668401475379697,1.0229755824515723,2.4383893097968596
Béni Mellal-Khénifra,2017,2,57,2017-02-26,0.40831284911037813,0.06053598865989237,0.7163015650491086,0.9146531275802406
Casablanca-Settat,2017,2,57,2017-02-26,0.6246372536881788,0.20636274920183612,0.5368118660759955,0.4362389022831864
Rabat-Salé-Kénitra,2017,2,57,2017-02-26,0.5554927474893255,0.18850004686070865,0.6350151955261469,0.7782707580100661
Fès-Meknès,2017,3,65,2017-03-06,0.5862544659176312,0.16338423834732937,0.6636493072425393,0.7840971618416316
Guelmim-Oued Noun,2017,3,65,2017-03-06,0.11290886421673532,-0.058021713224810346,3.4936130604269384,4.624039189762739
Laâyoune-Sakia El Hamra,2017,3,65,2017-03-06,0.08614716349102353,-0.08623940053652895,6.546366774532887,4.714414120316982
Souss-Massa,2017,3,65,2017-03-06,0.284921541502966,-0.007700035712699287,1.1192354452575333,0.8808658445515831
Dakhla-Oued Ed-Dahab,2017,3,65,2017-03-06,0.08348372078359907,-0.0834613987064003,-7.374793695327852,-0.12928138560678562
Tanger-Tétouan-Al Hoceima,2017,3,65,2017-03-06,0.5674806466359119,0.1328851210671634,0.6871911145123887,0.7824207273678832
Drâa-Tafilalet,2017,3,65,2017-03-06,0.1125774072765136,-0.09762091463497494,4.145377484553808,8.39148887948477
Marrakech-Safi,2017,3,65,2017-03-06,0.4259895327798326,0.0921979470005635,0.870750421797768,1.0132244672218549
l'Oriental,2017,3,65,2017-03-06,0.3437422508481781,0.08020363651238296,1.4722183138365845,2.673908208807096
Béni Mellal-Khénifra,2017,3,65,2017-03-06,0.3946272317429045,0.05707883248340287,0.7076165391467413,0.6886821004357692
Casablanca-Settat,2017,3,65,2017-03-06,0.5678760331863354,0.17208739255436142,0.597298041693477,0.5344541302222656
Rabat-Salé-Kénitra,2017,3,65,2017-03-06,0.5245162950972867,0.1547843036039732,0.7221270716870969,0.6280716492908534
Fès-Meknès,2017,3,73,2017-03-14,0.5309234200477319,0.16006208769819502,0.6497081935330353,0.7179928680656723
Guelmim-Oued Noun,2017,3,73,2017-03-14,0.10520326806742693,-0.07637895589906862,4.139238464705375,4.9028058799238154
Laâyoune-Sakia El Hamra,2017,3,73,2017-03-14,0.1064313703307016,-0.10134134610909676,-7.492744912045487,-0.8399333229271805
Souss-Massa,2017,3,73,2017-03-14,0.2584813185779898,-0.01688016573901304,1.5537219307602301,0.7529264481790113
Dakhla-Oued Ed-Dahab,2017,3,73,2017-03-14,0.09074903434295216,-0.07917757311105067,5.422025966939514,5.433159437555886
Tanger-Tétouan-Al Hoceima,2017,3,73,2017-03-14,0.5478140491087371,0.15794542901991165,0.7429825859388851,0.8423036490497243
Drâa-Tafilalet,2017,3,73,2017-03-14,0.1135732181231807,-0.0961899310511522,4.136372556272595,13.156819684567017
Marrakech-Safi,2017,3,73,2017-03-14,0.3986756049666109,0.038705397844576196,0.8383812322404319,0.9102003415871918
l'Oriental,2017,3,73,2017-03-14,0.3911536386200785,0.03944623877823844,0.9672006211724615,0.455486983538918
Béni Mellal-Khénifra,2017,3,73,2017-03-14,0.39337531965620076,0.052913967672991086,0.6081720943942397,0.8641467497407922
Casablanca-Settat,2017,3,73,2017-03-14,0.5072811342315511,0.1794344130267897,0.5810250240710627,0.536406912208429
Rabat-Salé-Kénitra,2017,3,73,2017-03-14,0.5165468630534875,0.15632900313621184,0.6194578702756067,0.6211943994223201
Fès-Meknès,2017,3,81,2017-03-22,0.6053425634499485,0.1830401908926659,0.5153877673177911,0.7607379690244989
Guelmim-Oued Noun,2017,3,81,2017-03-22,0.11258184050085847,-0.07948719716966281,6.680867922880682,-0.7250154521020494
Laâyoune-Sakia El Hamra,2017,3,81,2017-03-22,0.09774788044101398,-0.09573825082688936,-6.99641001291831,2.3828436316480244
Souss-Massa,2017,3,81,2017-03-22,0.2538846133223509,-0.0273572584119757,1.7044755625718995,1.9530474299206344
Dakhla-Oued Ed-Dahab,2017,3,81,2017-03-22,0.08998333173863521,-0.08663396474599876,5.518570418186862,7.54898198097944
Tanger-Tétouan-Al Hoceima,2017,3,81,2017-03-22,0.627045813936052,0.13664088310667605,0.5904504676984708,0.7199412835965807
Drâa-Tafilalet,2017,3,81,2017-03-22,0.1203854181008497,-0.08382480301406912,2.6493293099302457,1.703930654936406
Marrakech-Safi,2017,3,81,2017-03-22,0.3827383246349057,0.019764347874969963,1.0331377143393918,0.703724169646458
l'Oriental,2017,3,81,2017-03-22,0.3473915081748784,0.016321724815373893,1.7302767862103217,1.1988281870999058
Béni Mellal-Khénifra,2017,3,81,2017-03-22,0.409475177973715,0.052648977057870236,0.7184533174584099,0.7879346833220323
Casablanca-Settat,2017,3,81,2017-03-22,0.45377307145908985,0.11018634368979713,0.8777663370321883,0.425764162814145
Rabat-Salé-Kénitra,2017,3,81,2017-03-22,0.5323707620165994,0.14192747532573505,0.6554284041061967,0.8025241642239758
Fès-Meknès,2017,3,89,2017-03-30,0.5345008075151566,0.16001208859982016,0.537601404417507,0.8023544586391079
Guelmim-Oued Noun,2017,3,89,2017-03-30,0.09966175252458617,-0.08789638595820133,4.083968217009424,-1.557773318992195
Laâyoune-Sakia El Hamra,2017,3,89,2017-03-30,0.08775189756384379,-0.09937083706141364,-6.881359234846909,-3.7598323576432526
Souss-Massa,2017,3,89,2017-03-30,0.22038393243612553,-0.025159522772120836,1.143108289949384,1.3642680054493646
Dakhla-Oued Ed-Dahab,2017,3,89,2017-03-30,0.08162733403896327,-0.10160063085517551,-6.844934482837586,-0.6768501589397249
Tanger-Tétouan-Al Hoceima,2017,3,89,2017-03-30,0.5683587888554722,0.148389546777506,0.7345161890127005,0.37224231729862123
Drâa-Tafilalet,2017,3,89,2017-03-30,0.12327299882849857,-0.09085163363681655,3.8437503458638163,0.359367248115174
Marrakech-Safi,2017,3,89,2017-03-30,0.3319730407146395,0.02831352922272743,1.0104677705279825,0.6362348295907447
l'Oriental,2017,3,89,2017-03-30,0.34493752639203334,0.030925419509467034,0.7721046093738543,1.4620102401657158
Béni Mellal-Khénifra,2017,3,89,2017-03-30,0.3496346599468716,0.050493467621243356,0.6224543792274708,0.9029763577544007
Casablanca-Settat,2017,3,89,2017-03-30,0.4222104708754849,0.14122334603681477,1.271749447464806,-3.038666300854651
Rabat-Salé-Kénitra,2017,3,89,2017-03-30,0.4774597502908916,0.11856755627183925,0.7789146788716861,0.5820850022320267
Fès-Meknès,2017,4,97,2017-04-07,0.45739967439919205,0.10725370731116735,0.5990364986920104,0.7514644532337519
Guelmim-Oued Noun,2017,4,97,2017-04-07,0.10531690225163046,-0.07463466826544908,3.6066951647650765,-0.23396484932650535
Laâyoune-Sakia El Hamra,2017,4,97,2017-04-07,0.0899369082600224,-0.10121247873449801,-6.941604600094647,-0.20554807082698584
Souss-Massa,2017,4,97,2017-04-07,0.22226947244900894,-0.058155815236017365,1.3378317695411417,2.3181405186284776
Dakhla-Oued Ed-Dahab,2017,4,97,2017-04-07,0.09022570340312953,-0.09000138055721682,7.916303119602419,7.486821633183198
Tanger-Tétouan-Al Hoceima,2017,4,97,2017-04-07,0.5167643285801218,0.10544866456237101,0.8260218641643116,0.5684474950297446
Drâa-Tafilalet,2017,4,97,2017-04-07,0.12141064934526696,-0.08389240685150286,2.5894401130656846,7.177579901642683
Marrakech-Safi,2017,4,97,2017-04-07,0.34024690367267924,-0.008955526716855048,1.260223048090699,0.532648822486501
l'Oriental,2017,4,97,2017-04-07,0.3470588932210604,-0.007783854451162972,1.819479317118985,5.55255927327112
Béni Mellal-Khénifra,2017,4,97,2017-04-07,0.3079897419625513,0.017358870422647953,0.8013463909614651,0.987732833486974
Casablanca-Settat,2017,4,97,2017-04-07,0.3837454650221388,0.054755334086528926,1.138265731370381,2.706760245738969
Rabat-Salé-Kénitra,2017,4,97,2017-04-07,0.47749149656761036,0.08167720667977584,0.7535684010018289,0.8751038759847267
Fès-Meknès,2017,4,105,2017-04-15,0.39525989239080606,0.08725560182410118,0.5963871392154392,0.8040894028070205
Guelmim-Oued Noun,2017,4,105,2017-04-15,0.10369640068679613,-0.08762622498692771,4.648627542319119,4.461796470017392
Laâyoune-Sakia El Hamra,2017,4,105,2017-04-15,0.09799245408512397,-0.10557935806174615,-7.052295881992793,4.545534340997165
Souss-Massa,2017,4,105,2017-04-15,0.17097402658721822,-0.06173544174436821,1.924738336368732,3.704789344652897
Dakhla-Oued Ed-Dahab,2017,4,105,2017-04-15,0.08703007868298408,-0.08581173805105552,6.260566907783889,1.5958320783707896
Tanger-Tétouan-Al Hoceima,2017,4,105,2017-04-15,0.45435794229064724,0.0898220968824419,0.7422322723747881,0.8777782697265845
Drâa-Tafilalet,2017,4,105,2017-04-15,0.1207271314063113,-0.0743869575522401,3.597510970429095,-5.159512189473866
Marrakech-Safi,2017,4,105,2017-04-15,0.2772845432990156,-0.042848650003268984,1.2785422496828764,1.5667136125302352
l'Oriental,2017,4,105,2017-04-15,0.2849587583122659,-0.003590652658686531,0.9524523085794928,2.081204014684999
Béni Mellal-Khénifra,2017,4,105,2017-04-15,0.2561450168512191,0.02034691500288088,0.8439298989708559,0.9709748555162699
Casablanca-Settat,2017,4,105,2017-04-15,0.2859347591076307,0.007444365717779168,1.47450656691028,2.631986350001405
Rabat-Salé-Kénitra,2017,4,105,2017-04-15,0.3816591422895801,0.055291723356245964,0.889336942452688,1.3701612227984579
Fès-Meknès,2017,4,113,2017-04-23,0.3867891418271281,0.05102879051609351,0.637368138509555,0.7789030832513844
Guelmim-Oued Noun,2017,4,113,2017-04-23,0.11535978395213245,-0.0840786404038121,4.059829011337238,0.22242378724607803
Laâyoune-Sakia El Hamra,2017,4,113,2017-04-23,0.09782934386249803,-0.10535120505345177,-6.954167376825189,7.6898356608641265
Souss-Massa,2017,4,113,2017-04-23,0.21288753742310676,-0.08193545330438042,2.5167613046325448,1.800817652214687
Dakhla-Oued Ed-Dahab,2017,4,113,2017-04-23,0.09434846981126524,-0.08659586419170386,-6.869475685032173,6.5569684053050095
Tanger-Tétouan-Al Hoceima,2017,4,113,2017-04-23,0.45364739323791137,0.08954837665873354,0.7501948985232847,0.7408702955122256
Drâa-Tafilalet,2017,4,113,2017-04-23,0.12306511004672792,-0.08291711071981052,3.7695116246647298,6.122360185122011
Marrakech-Safi,2017,4,113,2017-04-23,0.2930030873484787,-0.06686504682271487,1.6682945188186018,1.4487258023071887
l'Oriental,2017,4,113,2017-04-23,0.3055840290704045,-0.022906545014849237,1.9666246001642638,3.921298423828533
Béni Mellal-Khénifra,2017,4,113,2017-04-23,0.2795227416744139,0.0014426081285290873,0.970997067732917,1.1556575997593945
Casablanca-Settat,2017,4,113,2017-04-23,0.335457462801697,-0.016047223504123645,1.4601683559920997,1.4804791417888512
Rabat-Salé-Kénitra,2017,4,113,2017-04-23,0.4255766747459195,0.02343709930735368,1.0738403707461885,0.17161774503714364
Fès-Meknès,2017,5,121,2017-05-01,0.3784098424993921,0.008179135987400145,1.3989701679453088,1.4105399342581555
Guelmim-Oued Noun,2017,5,121,2017-05-01,0.10741285065811494,-0.09013761181209794,4.276417094439113,0.051041693255217395
Laâyoune-Sakia El Hamra,2017,5,121,2017-05-01,0.08636279860060522,-0.10212121222339246,-7.102097621332849,3.560705019801407
Souss-Massa,2017,5,121,2017-05-01,0.18003168784100673,-0.09226429521280152,3.2418178533248323,5.926926431703673
Dakhla-Oued Ed-Dahab,2017,5,121,2017-05-01,0.08663567696229214,-0.08638143265767029,5.667841141351372,5.28467235974207
Tanger-Tétouan-Al Hoceima,2017,5,121,2017-05-01,0.4702191491802218,0.039087539606176655,0.9931185240470712,1.1569064925687815
Drâa-Tafilalet,2017,5,121,2017-05-01,0.11472496186167007,-0.08844894473263026,4.699043258296815,25.091750773431844
Marrakech-Safi,2017,5,121,2017-05-01,0.25417820718191747,-0.07829845286633105,2.181125877679014,2.5906274875782165
l'Oriental,2017,5,121,2017-05-01,0.2658503041997453,-0.06507282922117744,1.9394415926879767,2.1129073344084097
Béni Mellal-Khénifra,2017,5,121,2017-05-01,0.23852243506444856,-0.02293314608840673,1.109490624465698,1.3280572690491685
Casablanca-Settat,2017,5,121,2017-05-01,0.2809056041037507,-0.05467879443547965,2.0682660423653663,4.966468271119503
Rabat-Salé-Kénitra,2017,5,121,2017-05-01,0.35180849541821807,-0.01565690005357231,1.227643533195925,0.38790203020130676
Fès-Meknès,2017,5,129,2017-05-09,0.3393010657575091,-0.010078696262085943,1.871918083789918,3.626484759014462
Guelmim-Oued Noun,2017,5,129,2017-05-09,0.10533010734756543,-0.09022724698566559,6.056434671236737,8.669362734500606
Laâyoune-Sakia El Hamra,2017,5,129,2017-05-09,0.08991477923438691,-0.09732800613342257,-7.058772571154811,1.3407614816870763
Souss-Massa,2017,5,129,2017-05-09,0.19129323433842396,-0.08939537859893965,3.363790640819945,4.5638810151082705
Dakhla-Oued Ed-Dahab,2017,5,129,2017-05-09,0.08544152743549821,-0.08991167844720807,-7.128770415081145,-0.2522537129469615
Tanger-Tétouan-Al Hoceima,2017,5,129,2017-05-09,0.43946623672396434,0.05872164949451572,0.8097090283438756,1.0591553411338435
Drâa-Tafilalet,2017,5,129,2017-05-09,0.11329334283444416,-0.07977678369309193,2.4112625420034286,10.510774127916532
Marrakech-Safi,2017,5,129,2017-05-09,0.2460481368980148,-0.08208694189663183,2.251312651070701,1.9100271537006754
l'Oriental,2017,5,129,2017-05-09,0.2239278384567238,-0.07737144972435048,2.7903683610291234,4.068071930434558
Béni Mellal-Khénifra,2017,5,129,2017-05-09,0.22860849379833392,-0.019230923473428536,1.1974766682013207,1.720917075563764
Casablanca-Settat,2017,5,129,2017-05-09,0.30602789905138283,-0.0618266677214877,1.9672437081050027,3.3483910099521115
Rabat-Salé-Kénitra,2017,5,129,2017-05-09,0.3515579930342374,-0.02731912746790859,1.4626688724022858,1.0944948069611484
Fès-Meknès,2017,5,137,2017-05-17,0.29445901495857124,-0.025401191380134306,2.0390048132002274,0.3264471628121499
Guelmim-Oued Noun,2017,5,137,2017-05-17,0.09263716981006172,-0.09679551137381462,-6.813648455846402,-2.2989988053986417
Laâyoune-Sakia El Hamra,2017,5,137,2017-05-17,0.08595500605958674,-0.09745805947811227,-6.782020395632722,-2.0226140869677374
Souss-Massa,2017,5,137,2017-05-17,0.1659186771780643,-0.09473582243436525,5.184651080954747,6.827215915284626
Dakhla-Oued Ed-Dahab,2017,5,137,2017-05-17,0.08690473899617877,-0.07945633981448023,-7.335916722562859,-4.849475897645758
Tanger-Tétouan-Al Hoceima,2017,5,137,2017-05-17,0.40557315952991524,0.0159049180419954,1.199330347445321,1.894847963702953
Drâa-Tafilalet,2017,5,137,2017-05-17,0.11552773919259032,-0.06914454358711682,4.375146876777671,-4.726060390317832
Marrakech-Safi,2017,5,137,2017-05-17,0.23265094148256002,-0.08395491767582065,2.734080367141857,4.29727416919238
l'Oriental,2017,5,137,2017-05-17,0.21458556670716247,-0.08225728420689049,2.583100906508631,4.100775724417099
Béni Mellal-Khénifra,2017,5,137,2017-05-17,0.22037141759695159,-0.014771340231702536,1.150397533119732,1.2818830623255844
Casablanca-Settat,2017,5,137,2017-05-17,0.19366261890191153,-0.06641642621377136,1.7911639775440398,1.7395691446691266
Rabat-Salé-Kénitra,2017,5,137,2017-05-17,0.3158090639844313,-0.03559051217503447,1.788738835260793,0.49124418983242696
Fès-Meknès,2017,5,145,2017-05-25,0.27350482544688354,-0.051034308618836004,1.3845552026312977,1.6819719695501922
Guelmim-Oued Noun,2017,5,145,2017-05-25,0.11600438493050434,-0.08034629569331626,4.209330845525925,12.182403003927659
Laâyoune-Sakia El Hamra,2017,5,145,2017-05-25,0.09008356547994231,-0.10557803242726038,-9.659802194439209,8.701458764896701
Souss-Massa,2017,5,145,2017-05-25,0.1547940923409379,-0.10111078566951297,2.9895257286813526,1.5658946952649615
Dakhla-Oued Ed-Dahab,2017,5,145,2017-05-25,0.08351280541022203,-0.09352432304671071,-7.114634333847068,4.024870095982328
Tanger-Tétouan-Al Hoceima,2017,5,145,2017-05-25,0.39028857165458636,0.015669688132272874,1.2791110299670643,1.0279106424440065
Drâa-Tafilalet,2017,5,145,2017-05-25,0.10733584274491557,-0.08003248363330981,3.754815302315205,-2.790704167326734
Marrakech-Safi,2017,5,145,2017-05-25,0.23062125346982573,-0.0918274487193717,2.7882462972317272,3.950508543577871
l'Oriental,2017,5,145,2017-05-25,0.23457701326349792,-0.09405536692403023,3.408056650363569,6.824812357951863
Béni Mellal-Khénifra,2017,5,145,2017-05-25,0.2147513478253492,-0.04805721417818783,1.252510897771536,1.8209682795198163
Casablanca-Settat,2017,5,145,2017-05-25,0.26516909548563355,-0.09195713929805585,1.653085217457713,1.958061323278654
Rabat-Salé-Kénitra,2017,5,145,2017-05-25,0.29286494284255143,-0.05040282042325262,1.9624679306555899,2.431403220918729
Fès-Meknès,2017,6,153,2017-06-02,0.2582650147255462,-0.057957483654074715,2.439158995390076,6.559208417455179
Guelmim-Oued Noun,2017,6,153,2017-06-02,0.10483809165806822,-0.09005928064106362,7.380845108073706,6.94431092742091
Laâyoune-Sakia El Hamra,2017,6,153,2017-06-02,0.08978933792004327,-0.09750322641256491,-9.248375864219504,3.1819577426773384
Souss-Massa,2017,6,153,2017-06-02,0.16882752172099766,-0.09013251372761498,4.3982754545278855,1.226051957600577
Dakhla-Oued Ed-Dahab,2017,6,153,2017-06-02,0.08230613305612466,-0.08625413129202814,5.5023243681951435,0.9668497361456422
