nom_fr,year,month,date,NDDI_median,nom_affich
Souss-Massa,2020,1,2020-01-17,3.710133781389063,Souss-Massa
Dakhla-Oued Ed-Dahab,2020,1,2020-01-17,-7.412206657059227,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2020,1,2020-01-17,0.8601979298657957,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2020,1,2020-01-17,3.143578120112382,Drâa-Tafilalet
Marrakech-Safi,2020,1,2020-01-17,1.6050858107918855,Marrakech-Safi
l'Oriental,2020,1,2020-01-17,0.7199563261754485,L'Oriental
Béni Mellal-Khénifra,2020,1,2020-01-17,1.227323641462358,Béni Mellal-Khénifra
Casablanca-Settat,2020,1,2020-01-17,0.921617323289992,Casablanca-Settat
Rabat-Salé-Kénitra,2020,1,2020-01-17,0.7244054345675964,Rabat-Salé-Kénitra
Fès-Meknès,2020,1,2020-01-25,0.6946504270713609,Fès-Meknès
Guelmim-Oued Noun,2020,1,2020-01-25,7.198133658899089,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2020,1,2020-01-25,-10.669504372631812,Laâyoune-Sakia El Hamra
Souss-Massa,2020,1,2020-01-25,3.408474410393183,Souss-Massa
Dakhla-Oued Ed-Dahab,2020,1,2020-01-25,-10.769794553039771,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2020,1,2020-01-25,0.7668427502556339,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2020,1,2020-01-25,-2.8322287680414617,Drâa-Tafilalet
Marrakech-Safi,2020,1,2020-01-25,1.643137026214755,Marrakech-Safi
l'Oriental,2020,1,2020-01-25,1.7304185925297442,L'Oriental
Béni Mellal-Khénifra,2020,1,2020-01-25,1.0279331415573878,Béni Mellal-Khénifra
Casablanca-Settat,2020,1,2020-01-25,0.5837169282356078,Casablanca-Settat
Rabat-Salé-Kénitra,2020,1,2020-01-25,0.7678073409652882,Rabat-Salé-Kénitra
Fès-Meknès,2020,2,2020-02-02,0.9675909301056556,Fès-Meknès
Guelmim-Oued Noun,2020,2,2020-02-02,4.641111622324548,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2020,2,2020-02-02,-10.46083794755955,Laâyoune-Sakia El Hamra
Souss-Massa,2020,2,2020-02-02,2.1652993517246375,Souss-Massa
Dakhla-Oued Ed-Dahab,2020,2,2020-02-02,-8.1135282207376,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2020,2,2020-02-02,0.8025675011173969,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2020,2,2020-02-02,3.604389267602868,Drâa-Tafilalet
Marrakech-Safi,2020,2,2020-02-02,1.339732616761735,Marrakech-Safi
l'Oriental,2020,2,2020-02-02,1.310031018802545,L'Oriental
Béni Mellal-Khénifra,2020,2,2020-02-02,1.1940152069937575,Béni Mellal-Khénifra
Casablanca-Settat,2020,2,2020-02-02,1.079128545431744,Casablanca-Settat
Rabat-Salé-Kénitra,2020,2,2020-02-02,0.8677577005250291,Rabat-Salé-Kénitra
Fès-Meknès,2020,2,2020-02-10,1.0481713580976475,Fès-Meknès
Guelmim-Oued Noun,2020,2,2020-02-10,4.305157107146593,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2020,2,2020-02-10,-7.038170702417376,Laâyoune-Sakia El Hamra
Souss-Massa,2020,2,2020-02-10,4.215090296718184,Souss-Massa
Dakhla-Oued Ed-Dahab,2020,2,2020-02-10,-8.399466651090274,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2020,2,2020-02-10,0.8865456079634951,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2020,2,2020-02-10,3.0667398386484455,Drâa-Tafilalet
Marrakech-Safi,2020,2,2020-02-10,1.2178173926120606,Marrakech-Safi
l'Oriental,2020,2,2020-02-10,1.4274002529136356,L'Oriental
Béni Mellal-Khénifra,2020,2,2020-02-10,1.114654205318615,Béni Mellal-Khénifra
Casablanca-Settat,2020,2,2020-02-10,1.1349032689174086,Casablanca-Settat
Rabat-Salé-Kénitra,2020,2,2020-02-10,0.6570551693570484,Rabat-Salé-Kénitra
Fès-Meknès,2020,2,2020-02-18,0.9275346949691916,Fès-Meknès
Guelmim-Oued Noun,2020,2,2020-02-18,4.880734002323923,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2020,2,2020-02-18,-8.172018914613458,Laâyoune-Sakia El Hamra
Souss-Massa,2020,2,2020-02-18,3.1063274176415105,Souss-Massa
Dakhla-Oued Ed-Dahab,2020,2,2020-02-18,-7.267395338984268,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2020,2,2020-02-18,0.8860131285885344,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2020,2,2020-02-18,2.7824193278580243,Drâa-Tafilalet
Marrakech-Safi,2020,2,2020-02-18,1.456537791810036,Marrakech-Safi
l'Oriental,2020,2,2020-02-18,1.3878164532708857,L'Oriental
Béni Mellal-Khénifra,2020,2,2020-02-18,1.1229754080699794,Béni Mellal-Khénifra
Casablanca-Settat,2020,2,2020-02-18,0.96682058192242,Casablanca-Settat
Rabat-Salé-Kénitra,2020,2,2020-02-18,0.8996800017340869,Rabat-Salé-Kénitra
Fès-Meknès,2020,2,2020-02-26,1.23788788909104,Fès-Meknès
Guelmim-Oued Noun,2020,2,2020-02-26,8.692340612590813,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2020,2,2020-02-26,-7.661575319990289,Laâyoune-Sakia El Hamra
Souss-Massa,2020,2,2020-02-26,5.182716954481107,Souss-Massa
Dakhla-Oued Ed-Dahab,2020,2,2020-02-26,11.181701479914857,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2020,2,2020-02-26,0.955304752318344,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2020,2,2020-02-26,4.146605592942969,Drâa-Tafilalet
Marrakech-Safi,2020,2,2020-02-26,1.8452205927702172,Marrakech-Safi
l'Oriental,2020,2,2020-02-26,1.368515565682602,L'Oriental
Béni Mellal-Khénifra,2020,2,2020-02-26,1.2787976447064586,Béni Mellal-Khénifra
Casablanca-Settat,2020,2,2020-02-26,1.5049091094642917,Casablanca-Settat
Rabat-Salé-Kénitra,2020,2,2020-02-26,0.921568092089898,Rabat-Salé-Kénitra
Fès-Meknès,2020,3,2020-03-05,1.247045390680452,Fès-Meknès
Guelmim-Oued Noun,2020,3,2020-03-05,-11.914655171504917,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2020,3,2020-03-05,-10.38536375774194,Laâyoune-Sakia El Hamra
Souss-Massa,2020,3,2020-03-05,4.846342874803279,Souss-Massa
Dakhla-Oued Ed-Dahab,2020,3,2020-03-05,-7.765250349765339,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2020,3,2020-03-05,0.6620056801017917,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2020,3,2020-03-05,1.9241082303039136,Drâa-Tafilalet
Marrakech-Safi,2020,3,2020-03-05,2.07895982124436,Marrakech-Safi
l'Oriental,2020,3,2020-03-05,1.932323279001166,L'Oriental
Béni Mellal-Khénifra,2020,3,2020-03-05,1.182418277891093,Béni Mellal-Khénifra
Casablanca-Settat,2020,3,2020-03-05,1.9350763950503385,Casablanca-Settat
Rabat-Salé-Kénitra,2020,3,2020-03-05,0.9868575384078928,Rabat-Salé-Kénitra
Fès-Meknès,2020,3,2020-03-13,0.6794744201276953,Fès-Meknès
Guelmim-Oued Noun,2020,3,2020-03-13,4.587182514735666,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2020,3,2020-03-13,-10.166595185181691,Laâyoune-Sakia El Hamra
Souss-Massa,2020,3,2020-03-13,4.366760089736544,Souss-Massa
Dakhla-Oued Ed-Dahab,2020,3,2020-03-13,9.849459667062428,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2020,3,2020-03-13,0.7485420137236711,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2020,3,2020-03-13,4.071054968092621,Drâa-Tafilalet
Marrakech-Safi,2020,3,2020-03-13,2.194562853512478,Marrakech-Safi
l'Oriental,2020,3,2020-03-13,1.5878358034773017,L'Oriental
Béni Mellal-Khénifra,2020,3,2020-03-13,1.380114192621919,Béni Mellal-Khénifra
Casablanca-Settat,2020,3,2020-03-13,0.9756231548852984,Casablanca-Settat
Rabat-Salé-Kénitra,2020,3,2020-03-13,0.7772755581423427,Rabat-Salé-Kénitra
Fès-Meknès,2020,3,2020-03-21,1.067407960707371,Fès-Meknès
Guelmim-Oued Noun,2020,3,2020-03-21,6.722079172749502,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2020,3,2020-03-21,-9.848541873098062,Laâyoune-Sakia El Hamra
Souss-Massa,2020,3,2020-03-21,4.764794714753786,Souss-Massa
Dakhla-Oued Ed-Dahab,2020,3,2020-03-21,9.20667222009838,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2020,3,2020-03-21,0.754929862573136,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2020,3,2020-03-21,1.1293068083506117,Drâa-Tafilalet
Marrakech-Safi,2020,3,2020-03-21,1.8703159201402015,Marrakech-Safi
l'Oriental,2020,3,2020-03-21,1.4406301531465544,L'Oriental
Béni Mellal-Khénifra,2020,3,2020-03-21,0.9685638989480764,Béni Mellal-Khénifra
Casablanca-Settat,2020,3,2020-03-21,1.3641990080266635,Casablanca-Settat
Rabat-Salé-Kénitra,2020,3,2020-03-21,0.9636898253946956,Rabat-Salé-Kénitra
Fès-Meknès,2020,3,2020-03-29,0.7836193016425057,Fès-Meknès
Guelmim-Oued Noun,2020,3,2020-03-29,8.84070470845801,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2020,3,2020-03-29,-7.364174655517543,Laâyoune-Sakia El Hamra
Souss-Massa,2020,3,2020-03-29,5.104584735462806,Souss-Massa
Dakhla-Oued Ed-Dahab,2020,3,2020-03-29,9.004577599549865,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2020,3,2020-03-29,0.8353677186161995,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2020,3,2020-03-29,1.667351729592306,Drâa-Tafilalet
Marrakech-Safi,2020,3,2020-03-29,1.3855644283490138,Marrakech-Safi
l'Oriental,2020,3,2020-03-29,2.043800416371291,L'Oriental
Béni Mellal-Khénifra,2020,3,2020-03-29,0.7518978376150389,Béni Mellal-Khénifra
Casablanca-Settat,2020,3,2020-03-29,1.795788255057494,Casablanca-Settat
Rabat-Salé-Kénitra,2020,3,2020-03-29,0.8668108665557022,Rabat-Salé-Kénitra
Fès-Meknès,2020,4,2020-04-06,1.352169711590809,Fès-Meknès
Guelmim-Oued Noun,2020,4,2020-04-06,7.0182412695646565,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2020,4,2020-04-06,-6.901912954446271,Laâyoune-Sakia El Hamra
Souss-Massa,2020,4,2020-04-06,5.143476688192081,Souss-Massa
Dakhla-Oued Ed-Dahab,2020,4,2020-04-06,6.762967801537479,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2020,4,2020-04-06,0.5364042114347791,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2020,4,2020-04-06,2.497982000242132,Drâa-Tafilalet
Marrakech-Safi,2020,4,2020-04-06,2.4146336518815255,Marrakech-Safi
l'Oriental,2020,4,2020-04-06,1.4825376690772574,L'Oriental
Béni Mellal-Khénifra,2020,4,2020-04-06,1.0700136838352727,Béni Mellal-Khénifra
Casablanca-Settat,2020,4,2020-04-06,1.5570512955281726,Casablanca-Settat
Rabat-Salé-Kénitra,2020,4,2020-04-06,1.2176176966341286,Rabat-Salé-Kénitra
Fès-Meknès,2020,4,2020-04-14,0.9254483748682204,Fès-Meknès
Guelmim-Oued Noun,2020,4,2020-04-14,9.049720247799828,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2020,4,2020-04-14,-9.33193806263862,Laâyoune-Sakia El Hamra
Souss-Massa,2020,4,2020-04-14,5.083091856228474,Souss-Massa
Dakhla-Oued Ed-Dahab,2020,4,2020-04-14,9.660187915941112,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2020,4,2020-04-14,0.7438347508761896,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2020,4,2020-04-14,1.870171010507512,Drâa-Tafilalet
Marrakech-Safi,2020,4,2020-04-14,2.8747966833168115,Marrakech-Safi
l'Oriental,2020,4,2020-04-14,1.5557993751039068,L'Oriental
Béni Mellal-Khénifra,2020,4,2020-04-14,1.0616511355892686,Béni Mellal-Khénifra
Casablanca-Settat,2020,4,2020-04-14,2.5963646532451063,Casablanca-Settat
Rabat-Salé-Kénitra,2020,4,2020-04-14,1.426635861239223,Rabat-Salé-Kénitra
Fès-Meknès,2020,4,2020-04-22,1.40618934258991,Fès-Meknès
Guelmim-Oued Noun,2020,4,2020-04-22,5.940118226107509,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2020,4,2020-04-22,-6.929426164024029,Laâyoune-Sakia El Hamra
Souss-Massa,2020,4,2020-04-22,5.153508404482933,Souss-Massa
Dakhla-Oued Ed-Dahab,2020,4,2020-04-22,9.413591496025036,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2020,4,2020-04-22,0.6788940447798517,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2020,4,2020-04-22,3.951108194043553,Drâa-Tafilalet
Marrakech-Safi,2020,4,2020-04-22,2.770722145725268,Marrakech-Safi
l'Oriental,2020,4,2020-04-22,1.5249351903039443,L'Oriental
Béni Mellal-Khénifra,2020,4,2020-04-22,0.9260518723988532,Béni Mellal-Khénifra
Casablanca-Settat,2020,4,2020-04-22,2.4928138594962186,Casablanca-Settat
Rabat-Salé-Kénitra,2020,4,2020-04-22,1.1080479718164191,Rabat-Salé-Kénitra
Fès-Meknès,2020,4,2020-04-30,1.4781619068525285,Fès-Meknès
Guelmim-Oued Noun,2020,4,2020-04-30,5.60939340622025,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2020,4,2020-04-30,-9.742527459531107,Laâyoune-Sakia El Hamra
Souss-Massa,2020,4,2020-04-30,5.478714845219462,Souss-Massa
Dakhla-Oued Ed-Dahab,2020,4,2020-04-30,6.983809993578815,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2020,4,2020-04-30,0.8699530068089225,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2020,4,2020-04-30,2.401086186207896,Drâa-Tafilalet
Marrakech-Safi,2020,4,2020-04-30,3.2091202732126463,Marrakech-Safi
l'Oriental,2020,4,2020-04-30,1.1634288048788397,L'Oriental
Béni Mellal-Khénifra,2020,4,2020-04-30,1.1637891351931144,Béni Mellal-Khénifra
Casablanca-Settat,2020,4,2020-04-30,2.372781719223507,Casablanca-Settat
Rabat-Salé-Kénitra,2020,4,2020-04-30,1.772220893785634,Rabat-Salé-Kénitra
Fès-Meknès,2020,5,2020-05-08,1.5318074769076755,Fès-Meknès
Guelmim-Oued Noun,2020,5,2020-05-08,6.745889618446709,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2020,5,2020-05-08,-9.50800404131901,Laâyoune-Sakia El Hamra
Souss-Massa,2020,5,2020-05-08,7.059947725832467,Souss-Massa
Dakhla-Oued Ed-Dahab,2020,5,2020-05-08,7.032565237171749,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2020,5,2020-05-08,0.9148926414375704,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2020,5,2020-05-08,3.581021326022251,Drâa-Tafilalet
Marrakech-Safi,2020,5,2020-05-08,3.819169983162808,Marrakech-Safi
l'Oriental,2020,5,2020-05-08,1.840104962895755,L'Oriental
Béni Mellal-Khénifra,2020,5,2020-05-08,1.038075269985573,Béni Mellal-Khénifra
Casablanca-Settat,2020,5,2020-05-08,2.2591959122025287,Casablanca-Settat
Rabat-Salé-Kénitra,2020,5,2020-05-08,1.5138076808922705,Rabat-Salé-Kénitra
Fès-Meknès,2020,5,2020-05-16,1.1974298447672225,Fès-Meknès
Guelmim-Oued Noun,2020,5,2020-05-16,6.143610870579622,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2020,5,2020-05-16,-6.761686508193433,Laâyoune-Sakia El Hamra
Souss-Massa,2020,5,2020-05-16,6.859224951126363,Souss-Massa
Dakhla-Oued Ed-Dahab,2020,5,2020-05-16,6.989568964550291,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2020,5,2020-05-16,1.0301133494662662,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2020,5,2020-05-16,4.768860097381089,Drâa-Tafilalet
Marrakech-Safi,2020,5,2020-05-16,3.335426033416101,Marrakech-Safi
l'Oriental,2020,5,2020-05-16,2.0113627895548474,L'Oriental
Béni Mellal-Khénifra,2020,5,2020-05-16,1.062301891826122,Béni Mellal-Khénifra
Casablanca-Settat,2020,5,2020-05-16,2.5424597115450993,Casablanca-Settat
Rabat-Salé-Kénitra,2020,5,2020-05-16,2.0084143131386605,Rabat-Salé-Kénitra
Fès-Meknès,2020,5,2020-05-24,2.1489827266713366,Fès-Meknès
Guelmim-Oued Noun,2020,5,2020-05-24,9.234029987316324,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2020,5,2020-05-24,-6.965841300964193,Laâyoune-Sakia El Hamra
Souss-Massa,2020,5,2020-05-24,5.991309750395378,Souss-Massa
Dakhla-Oued Ed-Dahab,2020,5,2020-05-24,-10.000938221861512,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2020,5,2020-05-24,0.8088622780688374,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2020,5,2020-05-24,2.592512345930159,Drâa-Tafilalet
Marrakech-Safi,2020,5,2020-05-24,3.167153623337029,Marrakech-Safi
l'Oriental,2020,5,2020-05-24,1.8215666652865536,L'Oriental
Béni Mellal-Khénifra,2020,5,2020-05-24,1.2229197341842102,Béni Mellal-Khénifra
Casablanca-Settat,2020,5,2020-05-24,2.4669462235313233,Casablanca-Settat
Rabat-Salé-Kénitra,2020,5,2020-05-24,1.7821308023682587,Rabat-Salé-Kénitra
Fès-Meknès,2020,6,2020-06-01,2.411978758994616,Fès-Meknès
Guelmim-Oued Noun,2020,6,2020-06-01,6.813743773845114,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2020,6,2020-06-01,-9.716177167666103,Laâyoune-Sakia El Hamra
Souss-Massa,2020,6,2020-06-01,5.788326422347434,Souss-Massa
Dakhla-Oued Ed-Dahab,2020,6,2020-06-01,-7.026761836660734,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2020,6,2020-06-01,1.1128607741928638,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2020,6,2020-06-01,3.897309093012118,Drâa-Tafilalet
Marrakech-Safi,2020,6,2020-06-01,3.5068329150160857,Marrakech-Safi
l'Oriental,2020,6,2020-06-01,2.5451953786946366,L'Oriental
Béni Mellal-Khénifra,2020,6,2020-06-01,1.310796259938754,Béni Mellal-Khénifra
Casablanca-Settat,2020,6,2020-06-01,2.5622623294744233,Casablanca-Settat
Rabat-Salé-Kénitra,2020,6,2020-06-01,2.1959239679744833,Rabat-Salé-Kénitra
Fès-Meknès,2020,6,2020-06-09,2.186646663262114,Fès-Meknès
Guelmim-Oued Noun,2020,6,2020-06-09,-7.276749819929094,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2020,6,2020-06-09,-6.405140207144281,Laâyoune-Sakia El Hamra
Souss-Massa,2020,6,2020-06-09,5.746954270597425,Souss-Massa
Dakhla-Oued Ed-Dahab,2020,6,2020-06-09,-7.3570778843327105,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2020,6,2020-06-09,1.188297493023924,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2020,6,2020-06-09,3.8486864044467257,Drâa-Tafilalet
Marrakech-Safi,2020,6,2020-06-09,2.2440644502266696,Marrakech-Safi
l'Oriental,2020,6,2020-06-09,2.867446161938246,L'Oriental
Béni Mellal-Khénifra,2020,6,2020-06-09,1.2462704337757804,Béni Mellal-Khénifra
Casablanca-Settat,2020,6,2020-06-09,2.0765714818925303,Casablanca-Settat
Rabat-Salé-Kénitra,2020,6,2020-06-09,1.5501264025595791,Rabat-Salé-Kénitra
Fès-Meknès,2020,6,2020-06-17,2.0371110015941007,Fès-Meknès
Guelmim-Oued Noun,2020,6,2020-06-17,-7.186001923964524,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2020,6,2020-06-17,-6.82484127221002,Laâyoune-Sakia El Hamra
Souss-Massa,2020,6,2020-06-17,5.876236567685166,Souss-Massa
Dakhla-Oued Ed-Dahab,2020,6,2020-06-17,-7.16663667810106,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2020,6,2020-06-17,1.3152920017621417,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2020,6,2020-06-17,3.671927818964066,Drâa-Tafilalet
Marrakech-Safi,2020,6,2020-06-17,4.053476917861243,Marrakech-Safi
l'Oriental,2020,6,2020-06-17,3.6368793491902127,L'Oriental
Béni Mellal-Khénifra,2020,6,2020-06-17,1.5594571562455004,Béni Mellal-Khénifra
Casablanca-Settat,2020,6,2020-06-17,2.5203709129343643,Casablanca-Settat
Rabat-Salé-Kénitra,2020,6,2020-06-17,2.633042427705369,Rabat-Salé-Kénitra
Fès-Meknès,2020,6,2020-06-25,2.370989265554615,Fès-Meknès
Guelmim-Oued Noun,2020,6,2020-06-25,4.08729571936377,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2020,6,2020-06-25,-6.555776870682911,Laâyoune-Sakia El Hamra
Souss-Massa,2020,6,2020-06-25,5.856366248316382,Souss-Massa
Dakhla-Oued Ed-Dahab,2020,6,2020-06-25,-8.07140139432722,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2020,6,2020-06-25,1.6678503980202688,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2020,6,2020-06-25,3.735053364372244,Drâa-Tafilalet
Marrakech-Safi,2020,6,2020-06-25,3.7785977745003794,Marrakech-Safi
l'Oriental,2020,6,2020-06-25,4.2811392278207014,L'Oriental
Béni Mellal-Khénifra,2020,6,2020-06-25,1.5868599919769508,Béni Mellal-Khénifra
Casablanca-Settat,2020,6,2020-06-25,2.5419903898334084,Casablanca-Settat
Rabat-Salé-Kénitra,2020,6,2020-06-25,2.6292631522151044,Rabat-Salé-Kénitra
Fès-Meknès,2020,7,2020-07-03,2.5950156129032624,Fès-Meknès
Guelmim-Oued Noun,2020,7,2020-07-03,-7.707391063301862,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2020,7,2020-07-03,-6.430792303519181,Laâyoune-Sakia El Hamra
Souss-Massa,2020,7,2020-07-03,9.486945962538314,Souss-Massa
Dakhla-Oued Ed-Dahab,2020,7,2020-07-03,-7.171200731052455,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2020,7,2020-07-03,1.5074664822396588,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2020,7,2020-07-03,4.478185484851741,Drâa-Tafilalet
Marrakech-Safi,2020,7,2020-07-03,5.092068735302767,Marrakech-Safi
l'Oriental,2020,7,2020-07-03,4.303706213451886,L'Oriental
Béni Mellal-Khénifra,2020,7,2020-07-03,1.502191696212267,Béni Mellal-Khénifra
Casablanca-Settat,2020,7,2020-07-03,3.3785016780308363,Casablanca-Settat
Rabat-Salé-Kénitra,2020,7,2020-07-03,2.8912480222934342,Rabat-Salé-Kénitra
Fès-Meknès,2020,7,2020-07-11,1.6772092357963329,Fès-Meknès
Guelmim-Oued Noun,2020,7,2020-07-11,-2.9468385489472246,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2020,7,2020-07-11,-6.76709616625383,Laâyoune-Sakia El Hamra
Souss-Massa,2020,7,2020-07-11,6.089390152983741,Souss-Massa
Dakhla-Oued Ed-Dahab,2020,7,2020-07-11,7.041669036685586,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2020,7,2020-07-11,1.8003611783770646,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2020,7,2020-07-11,2.01553721578394,Drâa-Tafilalet
Marrakech-Safi,2020,7,2020-07-11,7.080749149173123,Marrakech-Safi
l'Oriental,2020,7,2020-07-11,4.486687569144216,L'Oriental
Béni Mellal-Khénifra,2020,7,2020-07-11,1.6450965258298875,Béni Mellal-Khénifra
Casablanca-Settat,2020,7,2020-07-11,3.119005658408241,Casablanca-Settat
Rabat-Salé-Kénitra,2020,7,2020-07-11,2.6278347214475124,Rabat-Salé-Kénitra
Fès-Meknès,2020,7,2020-07-19,2.5645498939037377,Fès-Meknès
Guelmim-Oued Noun,2020,7,2020-07-19,-7.775716033508158,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2020,7,2020-07-19,-6.852834076906521,Laâyoune-Sakia El Hamra
Souss-Massa,2020,7,2020-07-19,10.639413553812206,Souss-Massa
Dakhla-Oued Ed-Dahab,2020,7,2020-07-19,-7.3129684923362595,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2020,7,2020-07-19,1.684444622297382,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2020,7,2020-07-19,4.2588930929607844,Drâa-Tafilalet
Marrakech-Safi,2020,7,2020-07-19,6.854082023827084,Marrakech-Safi
l'Oriental,2020,7,2020-07-19,3.87097437272916,L'Oriental
Béni Mellal-Khénifra,2020,7,2020-07-19,1.677756365386232,Béni Mellal-Khénifra
Casablanca-Settat,2020,7,2020-07-19,2.991548171385844,Casablanca-Settat
Rabat-Salé-Kénitra,2020,7,2020-07-19,2.2991805191030767,Rabat-Salé-Kénitra
Fès-Meknès,2020,7,2020-07-27,2.16463351835304,Fès-Meknès
Guelmim-Oued Noun,2020,7,2020-07-27,3.0810627316595665,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2020,7,2020-07-27,-6.384255653211032,Laâyoune-Sakia El Hamra
Souss-Massa,2020,7,2020-07-27,5.9627941985922055,Souss-Massa
Dakhla-Oued Ed-Dahab,2020,7,2020-07-27,-9.083112366691712,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2020,7,2020-07-27,1.9469624287640628,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2020,7,2020-07-27,3.4818273775479045,Drâa-Tafilalet
Marrakech-Safi,2020,7,2020-07-27,5.966458899881615,Marrakech-Safi
l'Oriental,2020,7,2020-07-27,4.30738878113895,L'Oriental
Béni Mellal-Khénifra,2020,7,2020-07-27,1.5671868556302029,Béni Mellal-Khénifra
Casablanca-Settat,2020,7,2020-07-27,4.432688778622133,Casablanca-Settat
Rabat-Salé-Kénitra,2020,7,2020-07-27,3.0829508936042407,Rabat-Salé-Kénitra
Fès-Meknès,2020,8,2020-08-04,2.886908778398407,Fès-Meknès
Guelmim-Oued Noun,2020,8,2020-08-04,-6.208980299127943,Guelmim-Oued Noun
Laâyoune-Sakia El Hamra,2020,8,2020-08-04,-6.756155125312524,Laâyoune-Sakia El Hamra
Souss-Massa,2020,8,2020-08-04,10.757885727854122,Souss-Massa
Dakhla-Oued Ed-Dahab,2020,8,2020-08-04,-7.228417424360075,Dakhla-Oued Ed-Dahab
Tanger-Tétouan-Al Hoceima,2020,8,2020-08-04,2.232039445985839,Tanger-Tétouan-Al Hoceima
Drâa-Tafilalet,2020,8,2020-08-04,4.921014084215593,Drâa-Tafilalet
